year,bts_apex_pred_biom,bts_motile_epi_biom,ssl_seak_pup_pred,ssl_seak_np_pred,pti_lat,pti_lon,sb_repsuc_comu_laz,sb_repsuc_tbmu_laz,sb_repsuc_ftsp_laz,sb_repsuc_lsp_laz,secm_mesozoop_dens,secm_cop_comm_size,secm_lg_cal_cop_dens,secm_sm_cal_cop_dens,secm_euph_dens,secm_hyp_amph,secm_gast_dens,chla_biom,chla_peak,secm_pink_cpue,secm_chum_cpue,secm_sock_cpue,secm_coho_cpue,secm_chin_cpue,sst_egoa_coastwatch_junjulaug,stka_herr_matbiom,crg_herr_matbiom,bts_egoa_temp_sum_1to5m,bts_egoa_temp_sum_195to205m,ll_egoa_temp_sum_246to255m,secm_temp_sum_10m,pdo_djf,enso_dj,eke_rega_djf,eke_rega_mam,eke_rega_jja,eke_regb_djf,eke_regb_mam,eke_regb_jja,sbrd_meanhatch_comu_laz,sbrd_meanhatch_tbmu_laz,sbrd_meanhatch_rhau_laz,sbrd_meanhatch_ftsp_laz,sbrd_meanhatch_lhsp_laz,sbrd_meanhatch_gwgu_laz,se_co,se_pi,akclim_goa_n57w137,akclim_goa_n54w134,se_her_roe,akclim_goa_egoa_win_sst,akclim_goa_egoa_spr_sst,bts_pcod,bts_wpol,bts_atf,bts_hal,bts_fsol,bts_rxsol,bts_sblf,bts_sthrny,bts_pop,bts_rocksol,bts_nrcksol,bts_dsol,bts_esol,bts_btrsol,bts_akpl,bts_stflnd,bts_dpssol,bts_sandsol,bts_rerock,bts_nrock,bts_dusky,bts_shrpchrock,bts_shrtrkrrock,bts_sgrock,bts_rbndrock,bts_hlqnrock,bts_yerock,bts_atka,bts_bgskat,gb_hump_crud_br_ja,ssl_west_pup_pred,ssl_west_np_pred,ssl_east_pup_pred,ssl_east_np_pred,ssl_cent_pup_pred,ssl_cent_np_pred,sb_repsuc_comu_chow,sb_repsuc_tbmu_chow,sb_repsuc_hpuff_chow,sb_repsuc_tpuf_chow,sb_repsuc_blk_chow,sb_repsuc_pauk_chow,sb_repsuc_tpuf_amat,sb_repsuc_blk_amat,sb_repsuc_ftsp_amat,foci_ich_ammper,foci_ich_athsto,foci_ich_batspp,foci_ich_gadcha,foci_ich_gadmac,foci_ich_hipela,foci_ich_hipste,foci_ich_lepbil,foci_ich_leppol,foci_ich_plaste,foci_ich_sebspp,foci_ich_steleu,shel_aprmay_winddir,mid_il_capelin,sst_wgoa_coastwatch_junjulaug,bts_wgoa_temp_sum_1to5m,bts_wgoa_temp_sum_195to205m,ll_wgoa_temp_sum_246to255m,swln_temp_fall_0to10m,swln_temp_spr_0to10m,swln_temp_fall_176to226m,swln_temp_spr_176to226m,adfg_lmesh_temp_summ_bttm,swdln_sm_cal_cop_spr,swdln_sm_cal_cop_fll,swdln_lg_cal_cop_spr,swdln_lg_cal_cop_fll,swdln_cop_cmmty_sz_spr,eke_regc_djf,eke_regc_mam,eke_regc_jja,eke_regd_djf,eke_regd_mam,eke_regd_jja,sb_meanhatch_comu_chow,sb_meanhatch_tbmu_chow,sb_meanhatch_paau_chow,sb_meanhatch_hopu_chow,sb_meanhatch_tupu_chow,sb_meanhatch_tupu_chow_1,sb_meanhatch_gwgu_chow,sb_meanhatch_comu_eamt,sb_meanhatch_blkw_eamt,pav_shrimp_cpue,pav_capelin_cpue,pav_eulachon_cpue,pav_p_cod_cpue,pav_pollock_cpue,pav_jelly_cpue,chi_shrimp_cpue,chi_dogfish_cpue,chi_eulachon_cpue,chi_p_cod_cpue,chi_pollock_cpue,chi_jelly_cpue,pws_co,pws_pi,kod_co,kod_pi,ci_co,ci_pi,ch_co,ch_pi,sp_co,akclim_goa_n60w149,akclim_goa_n60w146,akclim_goa_wgoa_win_sst,akclim_goa_wgoa_spr_sst,akclim_gak1_salinity20m_fma,bts_sndsol,npi
1996,1586.91958875,3571.8574595,4050.588828,4070.437919,53.887,138.988,0.56,0.47,0.66,0.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.1025,40038,5426,12.93493326,5.6872955,NA,NA,0.5,-0.8,122.7,104.6,31.03333333,184.6666667,238.6666667,264.6666667,228,227,175,181,209,NA,14.49578929,17.18195171,-9.793478261,-14.10869565,8144,0.178426826,0.369067388,256850.959145,411240.778405,911797.0385499999,259991.653835,117817.678785,45194.864375,94011.80214,40046.967645,527489.4576,59427.635103,36937.640545,49531.154815,3340.3581445,8536.98515205,2748.7025955,8432.216737499999,0,229.8876155,0,205.7995757,54985.8301775,18035.184354,17649.7530125,3065.10591605,205.7995757,770.450618,55.013105005,9200.508279,377.9864002,7.6,1937.540201,6125.130541,808.3288687,3518.975055,2406.494145,5771.878387,NA,NA,NA,NA,NA,NA,0.6,0.66,NA,46.336,23.64,128.658,479.678,8.238,39.578,3.354,1.802,9.626,4.542,5.442,12.995,NA,0.16,10.19978261,8.136987795,5.388850388,NA,NA,NA,NA,NA,6.126987448,NA,NA,NA,NA,NA,107.6666667,237.3333333,79,146.4,52,32,NA,NA,NA,NA,NA,NA,NA,218,192,1.654566051,-4.595691442,-3.902544261,4.021953065,4.48967382,1.747475802,NA,NA,NA,NA,NA,NA,11.32800453,17.06730126,12.8505704,16.21658477,11.99068643,14.87516613,11.41761429,13.64641949,11.66252581,4.5,2.793478261,-0.009802465,0.632401751,31.6095,615.5663702,1007.77
1997,NA,NA,4114.535766,4125.5878059999995,57.341,138.4,0.72,0.8,0.61,0.76,1225.7,0.38,390.53,642.1,49.21,1.85,3.72,NA,NA,2.48,3.86,2.1,2.23,0.26,13.4701087,47044,6597,NA,NA,NA,9.28,0.16,-0.7,140.6666667,156.3,74.3,89.33333333,244.6666667,114.3333333,225,223,176,213,218,NA,14.91047654,17.5658473,-7.576086957,-12.07608696,11147,-0.316871932,0.731640135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,1860.646995,5983.979001,757.3832559,3338.680867,2250.455448,5488.989435,NA,NA,NA,NA,NA,NA,0.36,0.31,NA,17.674,14.933,119.212,572.076,20.631,62.658,0.503,0.76,2.669,2.181,43.361,7.424,NA,0.08,11.6573913,NA,NA,NA,10.61,NA,5.88,NA,6.2892307690000004,NA,NA,NA,NA,NA,135.6666667,327.3333333,175,55.2,58.63333333,141.2,NA,NA,NA,NA,NA,NA,NA,215,196,0.430157721,-3.253561383,-3.935012524,4.517143418,5.214224042,0.745610245,NA,NA,NA,NA,NA,NA,12.1791176,17.17222292,12.96018321,16.90938835,12.07132909,14.51342486,11.77174499,13.56318147,11.94597331,5.336956522,3.402173913,-0.09685841,0.711845032,31.23266667,NA,1008.67
1998,NA,NA,4210.407478,4223.615472,59.241,143.738,0.76,0.46,0.63,0.62,922.2,0.25,200.18,607.5,26.31,2.03,6.33,1.6132233025,148,5.62,4.67,2.35,2.5,0.21,12.15576087,56011,7213,NA,NA,NA,9.4,1.02,2.2,575.4666667,444.8666667,208,478.3333333,769.6666667,128.3333333,223,223,178,200,210,NA,15.10480794,18.17027243,-6.152173913,6.163043478,6638,1.647038011,1.13359402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.7,1783.610717,5778.9056200000005,726.788923,3265.561005,2104.977402,5263.726898,0.3,0.13,1,NA,0.05,0.3,0.23,0.07,0.03,14.775,2.883,120.945,73.857,2.441,18.035,0.298,2.104,0.25,0.965,208.439,5.488,NA,0.02,10.4176087,NA,NA,NA,10.45,7.11,5.84,5.73,6.356164384,0.0639654,0.124330506,0.391434848,0.013514311,0.859540261,231.6666667,76.66666667,47.33333333,131.5,142.2,36.63333333,211,204,NA,NA,NA,210,NA,222,204,0.685160829,-3.744968921,-2.740385582,3.43019704,5.806765621,0.962827276,2.384954766,1.101940079,-4.605170186,1.883383199,4.799831947,3.097192334,12.04400655,17.62247376,12.60142008,16.29190676,11.79701359,13.96105142,11.40323336,14.34534555,12.16787221,4.72826087,3.989130435,0.937305095,0.662835578,31.051,NA,1005.48
1999,1249.2511914000002,3363.8291017,4335.713574,4336.760753,53.918,136.947,0.54,0.3,0.46,0.66,1277,0.34,401.97,772.3,26.62,6.31,5.45,2.003348886,152,1.6,3.09,1.61,2.27,0.14,11.56032609,59323,7198,11.35520108,5.869940476,NA,8.56,-0.473333333,-1.3,117.6333333,416,160.2666667,150.3333333,188.6666667,150,232,225,187,214,222,185,14.48693806,16.82679265,-17.05434783,-20.05434783,9217,0.498361619,-0.616835144,152673.1205,314080.22786,626741.41445,293384.54318499996,103384.51427999999,37318.415165,84975.66751500001,42838.582165,358519.49536,53250.772068000006,31462.80037809,38129.37074,7012.185146,7082.5540745,4531.098108,23819.025763999998,39.896522528999995,55.31802108,0,1082.6849075,9683.428605000001,20241.67832,19422.108274500002,5760.048625400001,1082.6849075,1674.6980829999998,6675.34199,10887.7184125,3143.5901175,8.5,1717.022633,5561.436837,713.0747705,3263.712066,1980.088792,5097.24319,NA,NA,NA,NA,NA,NA,0.58,0.43,0.15,54.02,0.886,23.232,89.635,5.906,21.377,1.029,0.808,5.2,5.121,0.811,4.657,NA,0.01,9.655,6.756766918,5.222316393,NA,13.05,5.92,5.8,5.36,5.92739726,0.058939293,0.082422114,0.193554655,0.022267099,0.766571463,160.6666667,201.6666667,364.6666667,80.53333333,69.8,36.8,NA,NA,NA,NA,NA,NA,NA,215,203,0.286681572,-4.605170186,-2.614808274,3.350892434,5.313790224,-0.989350303,NA,NA,NA,NA,NA,NA,13.47904292,17.47613273,12.71589477,16.11080665,12.38073159,14.2432517,11.721751,12.96703033,12.4577881,0.47826087,-0.695652174,0.564113527,-0.725783567,31.653,183.501699,1009.45
2000,NA,NA,4499.44032,4503.091062,55.049,137.644,0.57,0.61,0.63,0.66,1694.2,0.29,341.05,838.96,310.96,17.11,6.56,3.1578228404999997,132,3.73,4.71,1.9,2.15,0.49,12.40782609,54638,8167,NA,NA,NA,8.77,-1.486666667,-1.3,182,206,44.36666667,239.6666667,235,104.6666667,232,226,186,185,208,190,15.00971571,18.02103853,-8.217391304,-3.782608696,4630,-0.033986323,0.263473255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.3,1677.025088,5393.903107,706.7596096,3333.552786,1869.282102,4951.712059,NA,NA,NA,NA,NA,NA,0.37,0.43,0.04,54.946,1.252,94.147,473.541,11.337,33.35,1.14,7.369,3.051,8.486,5.878,1.486,NA,0.1,10.37163043,NA,NA,NA,13.69,7.19,5.81,5.55,6.224,0.1569488,0.079769063,0.158509821,0.017249078,0.502474209,183.3333333,96.33333333,372.3333333,49.8,58.06666667,29.03333333,NA,NA,NA,NA,NA,NA,NA,221,195,0.714285813,-4.605170186,-3.537329556,2.369053569,4.843549804,1.694781232,NA,NA,NA,NA,NA,NA,13.1106551,17.3778775,12.91896853,16.78935774,11.66191427,13.4082819,11.78637422,14.06375093,12.27491284,0.586956522,-0.380434783,-0.439469806,0.245769995,31.02358333,NA,1008.45
2001,2422.875068,10736.29015,4707.688421,4709.028688,57.472,138.861,0.84,0.67,0.76,0.77,1666.6,0.41,607.19,870.19,28.87,8.16,9.9,2.1699421085,152,2.87,2.82,1.54,2.13,0.48,12.23923913,66801,8686,11.775,5.9,NA,9.03,0.47,-0.8,77.23333333,63.53333333,68.33333333,327.6666667,448.3333333,186.3333333,220,220,173,NA,NA,181,14.99186044,17.62950186,-18.36956522,-27.31521739,11974,0.458090338,-0.133870562,271225.5917,238871.7559,1455470.891,357224.9358,183703.526,61354.85824,222516.6639,51002.9316,856389.2441,135695.088,67707.3694,41793.63013,3810.196574,9596.564532,4081.499519,41093.89813,102.5239011,NA,0,453.6239608,2176.856758,34235.34238,99.40587209,785.5932246,453.6239608,1717.442246,0,6803.470033,0,12,1675.132299,5314.899312,708.7282754,3422.621306,1776.679099,4888.595658,NA,NA,NA,NA,NA,NA,0.57,0.56,0.07,34.406,3.846,119.959,156.397,6.609,110.129,0.395,14.946,2.144,21.447,141.298,7.801,NA,0.05,11.1323913,9.309007423,5.542863946,NA,9.81,5.76,5.74,5.49,6.633848315,0.048040282,0.120057524,0.198925838,0.013111298,0.80547825,120.3333333,223.3333333,271.3333333,271.6333333,29.46666667,25.4,NA,NA,NA,NA,NA,NA,NA,217,190,-0.046043939,-4.400375773,-3.725920726,3.371222281,5.411710985,0.392963039,4.360108154,-4.605170186,-0.858042258,-4.605170186,2.965144182,2.94575274,13.38552578,16.75736367,13.11448039,16.72393063,12.43116629,14.69804676,10.807159,11.09818245,12.21962539,-0.206521739,-1.576086957,0.585900049,0.579241912,31.225,689.9811093,1007.08
2002,NA,NA,4937.661832,4937.888696,51.889,135.42,0.58,0.51,0.87,0.82,1273.5,0.39,379.92,596.44,101.71,31.24,9.08,3.4059649785,124,2.78,3.13,1.46,2.3,0.26,11.79902174,68743,8741,NA,NA,NA,8.2,-0.433333333,0.1,160.5666667,261.8,135.9333333,98.66666667,264.3333333,263.6666667,218,215,174,176,215,180,14.73115148,17.77662145,-15.77173913,-22.48913043,9788,-0.331253783,-0.123779211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.9,1704.246747,5338.525787,716.8743276,3536.230922,1712.737677,4852.694891,0.57,0.4,NA,NA,0.38,0,0.68,0.69,0.14,33.58,0.758,128.452,144.83,14.252,52.286,1.462,1.833,3.508,1.27,8.575,1.711,NA,0.08,10.54978261,NA,NA,NA,10.06,5.56,5.44,5.54,5.798367953,0.100651232,0.01810513,0.419482976,0.038219202,0.806489882,398.3333333,412.6666667,78,78.3,54.73333333,25.46666667,201,198,200,NA,NA,189,NA,219,187,0.703119589,-4.605170186,-3.12356564,-0.979940756,4.066859169,1.687262777,2.514263206,-4.605170186,-0.043429563,1.130595336,4.628959952,3.549689218,13.16526577,17.76628655,12.73510551,16.4592438,11.58452028,13.71559188,11.5511553,13.1276275,11.79339408,5.652173913,3.576086957,-0.261742061,0.204353076,31.4695,NA,1009.2
2003,2153.3512704,6143.6332545,5205.007711,5201.07162,55.748,141.727,0.67,0.72,0.8,0.74,1672.7,0.21,300.5,1103.39,27.94,5.86,20.37,2.6422081019999997,132,3.08,3.1,1.43,1.37,0.09,12.76923913,90819,14900,13.80256173,5.575349266,NA,9.31,1.98,0.8,205.8666667,165.8666667,60.06666667,383.6666667,346,61.66666667,216,212,178,181,208,183,14.9419533,17.62954609,-10.04347826,-10.31521739,7051,1.717097086,1.188453189,163615.749265,257055.39365500002,1502504.1527500001,329826.95365,160496.379665,55337.61106,140888.654745,62152.123595,325098.99485,66573.654814,43274.064085,54798.94236,8322.646824,12306.0005055,2882.6399345,24097.136256,63.048769050000004,29.18293013,0,165.27244,4463.0883593,30382.723555,37740.068448059996,2033.0746010000003,165.27244,1060.237928,338.24937245,15291.517748,3293.8642255,6,1773.254698,5508.109278,730.9846517,3643.576412,1682.936559,4859.796602,NA,NA,NA,NA,NA,NA,0.56,0.5,0.11,18.641,0.606,68.381,112.781,2.854,83.619,0.052,7.999,0.394,0.172,52.235,3.675,NA,0.03,11.0426087,9.006015661,5.118043507,NA,10.55,8.66,5.58,5.24,6.231231672,0.051387958,0.067947533,0.273168147,0.009486405,0.84166695,189.6666667,344,429.3333333,222,52.96666667,21.5,NA,NA,NA,NA,NA,NA,NA,228,192,-0.951486224,-4.605170186,-2.773478006,2.903799716,4.29870843,0.279397853,3.19557794,1.570697088,-1.00200425,2.316347108,4.693141825,2.188776309,13.33728926,16.97384983,13.10189941,16.88079884,12.66939777,14.87173539,3.63758616,7.775275846,12.3722013,3.52173913,2.163043478,1.666905783,0.7908487,30.88588889,1034.188033,1005.06
2004,NA,NA,5496.848657,5496.841243,54.788,138.334,0.43,0.34,0.79,0.76,1327.1,0.29,327.54,790.89,65.8,12.8,9.48,2.9043439355,132,3.9,4.96,2.22,1.66,0.29,13.9451087,114705,16536,NA,NA,NA,9.33,0.413333333,0.2,201.6666667,473,107.4,81,313.3333333,249,220,218,170,180,202,177,14.91505075,17.89613211,-1.152173913,-0.97826087,10490,0.393391363,1.354395773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.1,1876.229978,5729.026173,753.4524454,3787.877784,1689.801927,4904.220262,0.52,0.29,0.13,NA,0.07,NA,0.63,0.06,0.17,24.986,9.826,35.709,18.386,3.441,25.521,1.877,2.428,1.819,2.213,12.127,6.365,87.61174263,0.06,11.53141304,NA,NA,NA,10.61,6.76,5.61,5.69,5.924013889,0.112129999,0.024545394,0.297294557,0.018290425,0.726127812,140.3333333,499.3333333,165.3333333,88.6,89.03333333,374.5,201,200,NA,210,NA,195,182,232,196,0.497270531,-3.258278373,-4.526527059,3.805217001,5.820976785,-0.454559864,1.804696278,1.657751781,1.850283883,1.152547922,5.252392535,2.206528364,13.19314984,17.9081273,12.88924777,17.22134501,12.33480881,14.67198079,8.847503626,12.17585052,11.88968241,-0.543478261,0.673913043,0.273020227,0.753569223,31.276,NA,1008.56
2005,1667.9702795,4633.984118,5790.74221,5788.004199,53.532,137.634,0.35,0.28,0.71,0.73,1102.8,0.21,194.76,750.18,17.42,12.61,70.82,2.8135892855,128,2.04,3.21,1.57,2.28,0.28,13.77826087,97274,18412,14.66458121,5.935893585,5.622568013,10.21,0.36,0.1,94.66666667,239.8333333,97.36666667,147.6666667,348.3333333,137.3333333,221,221,172,193,211,183,14.55357183,16.27470719,-4.684782609,-4.717391304,11366,0.490349115,1.777553758,160664.22591,225670.10104,1005124.3171000001,296400.182025,123726.793295,58893.268985,127880.72541,49632.10587,524440.77645,76238.29394250001,49756.529195,45410.184865,6250.5460365,11692.26979634,4098.8751195,13338.59481345,131.498469975,0,0,11400.706045,15147.302065,27392.10452,27966.017128,3591.306458,11400.706045,1971.5400215,752.1903685,16985.41839,9663.850418345,6.8,1999.919735,6067.887153,788.0926954,3955.309289,1731.217355,4966.810847,0.58,0.43,0.53,0.63,0.13,0.33,0.61,0.04,0.18,16.068,5.621,41.812,67.597,1.144,53.311,0.458,3.882,1.62,2.39,25.377,4.967,54.24711352,0.02,12.07586957,9.644639037,5.257674059,4.669362939,13.48,7.86,5.17,5.31,6.157821229,0.092433813,0.054051054,0.339586973,0.020582277,0.786043134,104.3333333,103,50.66666667,257.0333333,206.3333333,49.1,194,198,186,208,199,212,186,230,199,1.281189573,-3.584535126,-2.034368731,2.288090346,5.272671347,3.923900938,2.467865993,1.942229906,-1.394260696,1.925707418,4.618576213,4.011755923,13.54595782,16.89383783,13.2240622,17.27161737,12.23708185,14.44448662,10.57699309,12.85722005,12.04391248,3.163043478,1.010869565,0.410400391,1.519695362,30.94433333,2621.711579,1008.15
2006,NA,NA,6086.253771,6093.354999,55.597,137.644,0.48,0.41,0.71,0.71,2134.4,0.29,583,1400.26,42.97,6.92,20.74,2.5895962194999997,148,2.58,2.36,2.23,2.49,0.16,12.41554348,83580,18120,NA,NA,5.677807804,8.75,0.63,-0.7,229.8333333,155.0333333,82.3,188,217.3333333,220.6666667,232,228,179,199,210,205,14.53949921,17.61960845,1.173913043,-1.967391304,9967,0.503257282,0.575569602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.6,2139.563439,6433.629855,832.9053793,4146.359539,1800.975347,5031.773068,0.57,0.51,0.65,0.36,0.46,0.74,0.56,0.53,0.23,123.437,4.754,27.939,370.223,11.957,44.792,0.463,8.839,4.486,3.406,5.158,9.146,65.28818408,0.05,10.29065217,NA,NA,5.345936746,10.93,6.4,5.69,5.72,5.834024064,0.126672828,0.063376787,0.491837114,0.027056042,0.79519678,124.3333333,113.6666667,78,87.23333333,32.3,79.36666667,204,208,187,212,206,198,NA,231,196,-0.506507283,-4.007943495,-3.994839548,2.510208825,6.153090794,3.263097766,2.265079492,0.317934111,-1.388153825,1.902533878,4.517620134,2.193770434,12.70272125,17.96599354,12.78286577,17.02672567,12.1051965,12.98179471,11.20201571,14.5184838,11.92990404,8.239130435,7.097826087,0.026684025,0.273811714,31.12133333,NA,1010.11
2007,1536.12989765,4235.40518245,6373.465231,6389.826635,56.745,139.947,0.38,0.59,0.78,0.82,3420.2,0.31,883.8,2010.72,274.12,15.26,7.2,2.1371310625,160,1.17,1.58,1.56,2.49,0.53,12.3075,82357,15992,13.56358545,5.687665536,5.296107539,8.94,0.063333333,0.6,106.9,162.7,72.86666667,190,322.6666667,121,225,224,181,196,218,193,14.68323018,16.58649499,-3.913043478,-12.63043478,11571,-0.252346742,-0.317210121,130229.843876,173880.98779,1033495.2989,232417.9413,157903.46249499999,62398.237755,95185.7711,44652.129955,477315.64505,84248.845988,53538.88845,39799.559515,5784.0819315,11307.3685205,6014.30675,32763.60603,109.63445680000001,111.7533,14704.91734,607.1730805,11315.635444,22071.7972,16406.0285449,4164.255799,607.1730805,2246.9398035,570.685021465,17145.137265,14659.988857,10.6,2287.388439,6831.260211,883.9983394,4360.530839,1877.703634,5090.3944,0.52,0.48,0.44,0.13,0.18,0.25,0.58,0.03,0.18,125.362,4.322,2.619,183.569,33.269,80.035,2.178,3.479,22.001,29.603,28.05,7.308,NA,0.09,10.16043478,8.143788558,4.894492971,4.887919137,12.63,5.73,4.96,4.93,5.12196,0.052313432,0.051598232,0.188251451,0.028133409,0.782539201,236,402,80.66666667,73.73333333,85.9,493.8,207,205,183,220,211,205,188,239,205,-0.928929222,-4.605170186,-1.853386781,2.126742508,5.440256274,3.86770189,1.236133506,0.514319492,-1.476011764,1.666054497,6.087746122,3.267410397,13.21881836,17.56156526,12.61418092,15.98897236,12.06226578,13.42257019,11.9924895,14.68678677,12.33512967,2.130434783,0.760869565,-0.539506073,-0.419995297,31.578,2913.769244,1009.83
2008,NA,NA,6643.614548,6653.926164,51.95,133.631,0.56,0.54,0.82,0.7,2802.3,0.23,548.65,1874.59,100.91,70.04,33.63,2.580772372,136,2.32,2.36,1.27,1.92,0.37,10.87771739,100282,21493,NA,NA,5.499568907,7.91,-0.783333333,-1.1,68.06666667,35.73333333,33.06666667,111,533,252,226,226,178,184,211,186,14.78457702,17.4557624,-17.06521739,-26.27173913,14386,-0.639770763,-0.721389802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.4,2421.10137,7205.550087,941.1891423,4624.090655,1972.419465,5182.594166,NA,NA,NA,NA,NA,NA,0.66,0.4,0.08,93.153,0.998,57.803,181.038,20.817,27.191,0.301,1.847,13.009,0.375,42.438,2.026,NA,0.48,9.61173913,NA,NA,5.386622743,11.39,4.99,5.25,5.17,5.458868176,0.044079045,0.038676422,0.081502363,0.020964611,0.649000231,245.3333333,326,73.33333333,206.6666667,68,64.86666667,NA,NA,NA,NA,NA,NA,NA,236,199,-0.076723064,-4.415039617,-3.222778415,1.316408238,6.60924411,3.33030671,2.259182551,-4.605170186,-0.085403076,2.507360993,4.967202166,3.890830359,12.61358898,16.72558712,12.573299220000001,17.13509809,11.9459344,14.00088495,11.61162988,14.15792226,12.42497522,-1.336956522,-3.717391304,-0.525662363,-0.515396448,31.1005,NA,1009.3
2009,1707.28327745,5628.367315650001,6882.505952,6892.397426,51.848,138.595,0.61,0.55,0.8,0.83,2879.6,0.34,841.06,1602.19,162.23,28.74,11.21,3.1632192425000003,132,2.33,2.96,1.01,2.06,0.04,12.05847826,117514,18109,12.65555451,5.733888476,5.428494551,9.36,-1.273333333,-1,46.36666667,80.23333333,51.36666667,90.66666667,203.6666667,100.6666667,223,224,181,186,213,177,14.76623982,17.00613093,-2.119565217,-3.826086957,14776,-0.536039057,0.034265208,390801.660995,408474.952225,878377.536,271303.94675,119467.21329,71383.296655,92886.80479,43366.35504,477968.04280000005,94243.6900965,53672.091372505,40647.010055000006,9471.9602545,9190.91552,4239.2692525,14161.612322,56.525072625,0,22024.8487,1597.97840355,7975.940229149999,31367.393219999998,5070.0339241500005,3786.913842,1597.97840355,979.5403451,1294.146398475,20274.4585265,20437.438601075002,6.6,2519.381074,7542.759615,1003.772349,4906.095179,2081.75814,5327.29031,0.56,0.4,0.27,0.4,0,0.23,0.86,0.01,0.12,26.805,0.456,18.346,148.498,14.594,36.338,0,1.777,2.989,1.384,45.94,1.602,60.37799156,0.48,9.88423913,8.043443165,5.10440143,5.072811605,11.38,6.16,5.17,5.25,5.321343511,0.044213988,0.050024924,0.127535537,0.02429679,0.742567044,83,90.33333333,102,61.13333333,47.06666667,31.26666667,207,201,182,211,206,193,182,237,187,1.927895726,-4.244818899,-3.021396079,3.391806769,5.148805496,3.0730695,0.988895463,-4.605170186,0.386718716,3.42259642,6.149290843,2.947755685,12.78596154,18.0807016,12.49287433,15.9975986,12.24597582,13.25500087,11.97791027,13.10171567,12.01263958,3.086956522,1.489130435,-0.769324253,-0.309307754,31.37766667,2756.467857,1013.47
2010,NA,NA,7065.548868,7077.975442,54.747,156.728,0.16,0.14,0.68,0.67,1808.7,0.15,154.12,877.55,324.03,10.38,13.58,2.390726722,140,4.11,2.95,2.05,2.11,0.17,11.73652174,114424,18469,NA,NA,4.939675905,9.35,0.576666667,0.9,126.3666667,362.3,328.5,187.6666667,638.6666667,552.3333333,221,222,178,174,216,194,14.65333497,17.89454329,-16.80434783,-3.304347826,17874,0.518499042,0.560862804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.9,2581.798784,7821.769874,1059.654349,5226.445139,2187.871177,5574.330171,0.44,0.42,0.57,0.26,0.22,0.58,0.47,0.09,0.09,24.199,0.203,33.156,391.508,3.172,19.092,0.171,5.561,0.54,1.417,69.916,3.563,66.57074831,0.22,9.728913043,NA,NA,4.789509631,12.96,6.79,4.74,5.92,6.071401274,0.076877331,0.031610054,0.168856516,0.025181795,0.687152048,174,347.3333333,255.6666667,149.0666667,92.03333333,118.7,206,201,185,212,209,195,182,245,191,1.522243524,-3.836180416,-0.863456738,3.39562186,4.594768529,3.789945419,2.260917876,0.096824213,-4.605170186,1.333245132,5.22995465,2.356463098,12.74599871,17.30288402,12.14672065,16.62746439,11.46629497,12.88924524,11.24886877,13.71587474,11.94134509,5.032608696,-2.641304348,0.297338883,0.309445685,31.24533333,NA,1006.49
