"Formula","Predictors","Num_Params","Raw_AIC","Complete_Yrs","Missing_Yrs","Guild_Sources","adjaic2"
"X16_SAR ~ X06_DFA_IGF_mu + X10_Northern_f_s_2yrLead_WS + X12_copepodBiomass_WGoA + X15_salmonSharkGoA_predAK","X06_DFA_IGF_mu + X10_Northern_f_s_2yrLead_WS + X12_copepodBiomass_WGoA + X15_salmonSharkGoA_predAK",4,60.4246940759369,24,0,"Growth, PredAK, PreyAK, PredAK",60.4246940759369
"X16_SAR ~ X06_DFA_IGF_mu + X12_copepodBiomass_WGoA + X12_copepodCom_EGoA + X15_PacificCodBiomass_predAK","X06_DFA_IGF_mu + X12_copepodBiomass_WGoA + X12_copepodCom_EGoA + X15_PacificCodBiomass_predAK",4,60.4251017958292,24,0,"Growth, PreyAK, PreyAK, PredAK",60.4251017958292
"X16_SAR ~ X06_Lmu_IntSprJunH + X07_DFA_cpue_IntSprJunHW + X01_NHLlogSum_win_15 + X15_salmonSharkBSAI_predAK","X06_Lmu_IntSprJunH + X07_DFA_cpue_IntSprJunHW + X01_NHLlogSum_win_15 + X15_salmonSharkBSAI_predAK",4,50.4254423603443,19,5,"Growth, Abundance, PreyNCC, PredAK",60.4254423603443
"X16_SAR ~ X07_DFA_cpue_IntSprJunHW + X10_Californian_s_l_2yrLead_WS + X10_Northern_f_s_2yrLead_WS + X15_salmonSharkGoA_predAK","X07_DFA_cpue_IntSprJunHW + X10_Californian_s_l_2yrLead_WS + X10_Northern_f_s_2yrLead_WS + X15_salmonSharkGoA_predAK",4,60.4255054591444,24,0,"Abundance, PredAK, PredAK, PredAK",60.4255054591444
"X16_SAR ~ X06_StomFull_May + X10_Northern_f_s_2yrLead_WS + X15_DFA_sleeperSharkBSAI_predAK + X15_spinyDogfishBSAI_predAK","X06_StomFull_May + X10_Northern_f_s_2yrLead_WS + X15_DFA_sleeperSharkBSAI_predAK + X15_spinyDogfishBSAI_predAK",4,50.4255884819909,19,5,"Growth, PredAK, PredAK, PredAK",60.4255884819909
"X16_SAR ~ X07_DFA_cpue_IntSprJunHW + X01_NHLlogSum_win_15 + X04_PacificPompano_ + X14_pinkSalmonNorthAmerica","X07_DFA_cpue_IntSprJunHW + X01_NHLlogSum_win_15 + X04_PacificPompano_ + X14_pinkSalmonNorthAmerica",4,54.426179834006,21,3,"Abundance, PreyNCC, PreyNCC, PreyAK",60.426179834006
"X16_SAR ~ X07_DFA_cpue_IntSprJunHW + X05_herring_NCC + X12_DFA_biomassEuphShelfSum + X15_halibutBiomassAge8plus_2yrLead_predAK","X07_DFA_cpue_IntSprJunHW + X05_herring_NCC + X12_DFA_biomassEuphShelfSum + X15_halibutBiomassAge8plus_2yrLead_predAK",4,60.4262777114874,24,0,"Abundance, PreyNCC, PreyAK, PredAK",60.4262777114874
"X16_SAR ~ X07_DFA_cpue_IntSprJunHW + X09_DFA_ChinAbundSnakeFall + X12_copepodCom_WGoA + X14_pinkSalmonNorthAmerica","X07_DFA_cpue_IntSprJunHW + X09_DFA_ChinAbundSnakeFall + X12_copepodCom_WGoA + X14_pinkSalmonNorthAmerica",4,60.4263705946974,24,0,"Abundance, PredNCC, PreyAK, PreyAK",60.4263705946974
"X16_SAR ~ X06_Lmu_IntSprMayW + X07_DFA_cpue_IntSprJunHW + X08_Large_gulls_7_WS + X10_Californian_s_l_2yrLead_WS","X06_Lmu_IntSprMayW + X07_DFA_cpue_IntSprJunHW + X08_Large_gulls_7_WS + X10_Californian_s_l_2yrLead_WS",4,58.4266928357812,23,1,"Growth, Abundance, PredNCC, PredAK",60.4266928357812
"X16_SAR ~ X07_DFA_cpue_IntSprJunHW + X04_marketsquid_GAM + X09_chilipepper + X13_DFA_WGOA_DFA_seabirds","X07_DFA_cpue_IntSprJunHW + X04_marketsquid_GAM + X09_chilipepper + X13_DFA_WGOA_DFA_seabirds",4,50.4268050064984,19,5,"Abundance, PreyNCC, PredNCC, PreyAK",60.4268050064984
"X16_SAR ~ X06_Lmu_IntSprMayW + X05_herring_GAM + X05_herring_NCC + X10_Harbour_s_2yrLead_WS","X06_Lmu_IntSprMayW + X05_herring_GAM + X05_herring_NCC + X10_Harbour_s_2yrLead_WS",4,58.4269464760827,23,1,"Growth, PreyNCC, PreyNCC, PredAK",60.4269464760827
"X16_SAR ~ X06_DFA_IGF_mu + X01_habCompInd + X12_copepodCom_EGoA + X15_salmonSharkGoA_predAK","X06_DFA_IGF_mu + X01_habCompInd + X12_copepodCom_EGoA + X15_salmonSharkGoA_predAK",4,60.4270397070637,24,0,"Growth, PreyNCC, PreyAK, PredAK",60.4270397070637
"X16_SAR ~ X06_Lmu_IntSprJunH + X01_NHLlogSum_win_15 + X14_pinkSalmonNorthAmerica + X15_salmonSharkGoA_predAK","X06_Lmu_IntSprJunH + X01_NHLlogSum_win_15 + X14_pinkSalmonNorthAmerica + X15_salmonSharkGoA_predAK",4,54.4275466803627,21,3,"Growth, PreyNCC, PreyAK, PredAK",60.4275466803627
"X16_SAR ~ X07_DFA_cpue_IntSprJunHW + X05_DFA_abundSardine + X10_Northern_f_s_2yrLead_WS + X15_salmonSharkGoA_predAK","X07_DFA_cpue_IntSprJunHW + X05_DFA_abundSardine + X10_Northern_f_s_2yrLead_WS + X15_salmonSharkGoA_predAK",4,60.4277306985994,24,0,"Abundance, PreyNCC, PredAK, PredAK",60.4277306985994
"X16_SAR ~ X07_DFA_cpue_IntSprJunHW + X01_Red_phal_WS + X01_Sabine_gull_WS + X13_ammod_WAI","X07_DFA_cpue_IntSprJunHW + X01_Red_phal_WS + X01_Sabine_gull_WS + X13_ammod_WAI",4,60.4280855689435,24,0,"Abundance, PreyNCC, PreyNCC, PreyAK",60.4280855689435
"X16_SAR ~ X07_DFA_cpue_IntSprJunHW + X01_NHLlogSum_win_25 + X03_DFA_comMurreDietHerrSard_Yaquina_NCC + X04_marketsquid_GAM","X07_DFA_cpue_IntSprJunHW + X01_NHLlogSum_win_25 + X03_DFA_comMurreDietHerrSard_Yaquina_NCC + X04_marketsquid_GAM",4,54.4283537205822,21,3,"Abundance, PreyNCC, PreyNCC, PreyNCC",60.4283537205822
"X16_SAR ~ X07_DFA_cpue_IntSprJunHW + X04_PacificPompano_ + X04_Sablefish__JSOES + X15_salmonSharkGoA_predAK","X07_DFA_cpue_IntSprJunHW + X04_PacificPompano_ + X04_Sablefish__JSOES + X15_salmonSharkGoA_predAK",4,60.4289519752504,24,0,"Abundance, PreyNCC, PreyNCC, PredAK",60.4289519752504
"X16_SAR ~ X07_DFA_cpue_IntSprJunHW + X03_HakeAge1 + X08_DFA_DC_corm_3_WS + X10_Californian_s_l_2yrLead_WS","X07_DFA_cpue_IntSprJunHW + X03_HakeAge1 + X08_DFA_DC_corm_3_WS + X10_Californian_s_l_2yrLead_WS",4,60.4291070021326,24,0,"Abundance, PreyNCC, PredNCC, PredAK",60.4291070021326
"X16_SAR ~ X06_Lmu_IntSprJunH + X02.krill + X02_DFA_SeaNettle_ + X04_Sablefish__JSOES","X06_Lmu_IntSprJunH + X02.krill + X02_DFA_SeaNettle_ + X04_Sablefish__JSOES",4,60.429308789915,24,0,"Growth, PreyNCC, PreyNCC, PreyNCC",60.429308789915
"X16_SAR ~ X06_DFA_IGF_mu + X06_StomFull_May + X07_DFA_cpue_IntSprJunHW + X05_herring_NCC","X06_DFA_IGF_mu + X06_StomFull_May + X07_DFA_cpue_IntSprJunHW + X05_herring_NCC",4,58.4295739224929,23,1,"Growth, Growth, Abundance, PreyNCC",60.4295739224929
"X16_SAR ~ X06_Lmu_IntSprJunH + X09_DFA_ChinAbundSnakeFall + X15_salmonSharkGoA_predAK + X15_spinyDogfishBSAI_predAK","X06_Lmu_IntSprJunH + X09_DFA_ChinAbundSnakeFall + X15_salmonSharkGoA_predAK + X15_spinyDogfishBSAI_predAK",4,50.4297684985603,19,5,"Growth, PredNCC, PredAK, PredAK",60.4297684985603
"X16_SAR ~ X06_Lmu_IntSprMayW + X04_PacificPompano_ + X09_DFA_HakeAge5Plus + X13_hexagram_WAI","X06_Lmu_IntSprMayW + X04_PacificPompano_ + X09_DFA_HakeAge5Plus + X13_hexagram_WAI",4,58.4302181563937,23,1,"Growth, PreyNCC, PredNCC, PreyAK",60.4302181563937
"X16_SAR ~ X06_Lmu_IntSprJunH + X06_StomFull_May + X04_PacificPompano_","X06_Lmu_IntSprJunH + X06_StomFull_May + X04_PacificPompano_",3,58.4304325213832,23,1,"Growth, Growth, PreyNCC",60.4304325213832
"X16_SAR ~ X07_DFA_cpue_IntSprJunHW + X05_herring_NCC + X13_ammod_WAI + X15_sablefishRecruitment_predAK","X07_DFA_cpue_IntSprJunHW + X05_herring_NCC + X13_ammod_WAI + X15_sablefishRecruitment_predAK",4,60.4305954082128,24,0,"Abundance, PreyNCC, PreyAK, PredAK",60.4305954082128
"X16_SAR ~ X06_DFA_IGF_mu + X04_Sablefish__JSOES + X12_copepodBiomass_WGoA + X13_gadid_WAI","X06_DFA_IGF_mu + X04_Sablefish__JSOES + X12_copepodBiomass_WGoA + X13_gadid_WAI",4,60.4307200241813,24,0,"Growth, PreyNCC, PreyAK, PreyAK",60.4307200241813
"X16_SAR ~ X06_StomFull_May + X01_NHLlogSum_win_15 + X02.krill + X10_Californian_s_l_2yrLead_WS","X06_StomFull_May + X01_NHLlogSum_win_15 + X02.krill + X10_Californian_s_l_2yrLead_WS",4,54.4310245058746,21,3,"Growth, PreyNCC, PreyNCC, PredAK",60.4310245058746
"X16_SAR ~ X07_DFA_cpue_IntSprJunHW + X02.krill + X03_DFA_comMurreDietHerrSard_Yaquina_NCC + X05_DFA_abundSardine","X07_DFA_cpue_IntSprJunHW + X02.krill + X03_DFA_comMurreDietHerrSard_Yaquina_NCC + X05_DFA_abundSardine",4,60.4314219788091,24,0,"Abundance, PreyNCC, PreyNCC, PreyNCC",60.4314219788091
"X16_SAR ~ X06_StomFull_May + X04_PacificPompano_ + X08_Large_gulls_7_WS + X11_DFA_Harbour_p_WS","X06_StomFull_May + X04_PacificPompano_ + X08_Large_gulls_7_WS + X11_DFA_Harbour_p_WS",4,58.4317332201372,23,1,"Growth, PreyNCC, PredNCC, PredNCC",60.4317332201372
"X16_SAR ~ X06_DFA_IGF_mu + X07_DFA_cpue_IntSprJunHW + X08_DFA_DC_corm_3_WS","X06_DFA_IGF_mu + X07_DFA_cpue_IntSprJunHW + X08_DFA_DC_corm_3_WS",3,60.4318632172165,24,0,"Growth, Abundance, PredNCC",60.4318632172165
"X16_SAR ~ X07_DFA_cpue_IntSprJunHW + X05_herring_NCC + X15_DFA_sleeperSharkBSAI_predAK + X15_sharkCatchGoA_predAK","X07_DFA_cpue_IntSprJunHW + X05_herring_NCC + X15_DFA_sleeperSharkBSAI_predAK + X15_sharkCatchGoA_predAK",4,60.4320891750642,24,0,"Abundance, PreyNCC, PredAK, PredAK",60.4320891750642
"X16_SAR ~ X07_DFA_cpue_IntSprJunHW + X01_Sabine_gull_WS + X05_herring_NCC + X15_DFA_sleeperSharkBSAI_predAK","X07_DFA_cpue_IntSprJunHW + X01_Sabine_gull_WS + X05_herring_NCC + X15_DFA_sleeperSharkBSAI_predAK",4,60.4325171666541,24,0,"Abundance, PreyNCC, PreyNCC, PredAK",60.4325171666541
"X16_SAR ~ X06_Lmu_IntSprJunH + X01_Red_phal_WS + X02.krill + X10_Northern_f_s_2yrLead_WS","X06_Lmu_IntSprJunH + X01_Red_phal_WS + X02.krill + X10_Northern_f_s_2yrLead_WS",4,60.4326277713399,24,0,"Growth, PreyNCC, PreyNCC, PredAK",60.4326277713399
"X16_SAR ~ X06_StomFull_May + X04_PacificPompano_ + X08_commonMurre_JSOES + X13_DFA_WGOA_DFA_seabirds","X06_StomFull_May + X04_PacificPompano_ + X08_commonMurre_JSOES + X13_DFA_WGOA_DFA_seabirds",4,50.433146867963,19,5,"Growth, PreyNCC, PredNCC, PreyAK",60.433146867963
"X16_SAR ~ X06_Lmu_IntSprJunH + X06_StomFull_May + X05_anchovy_GAM + X15_salmonSharkGoA_predAK","X06_Lmu_IntSprJunH + X06_StomFull_May + X05_anchovy_GAM + X15_salmonSharkGoA_predAK",4,58.4335647945823,23,1,"Growth, Growth, PreyNCC, PredAK",60.4335647945823
"X16_SAR ~ X07_DFA_cpue_IntSprJunHW + X05_anchovy_GAM + X09_DFA_ChinAbundSnakeFall + X13_ammod_WAI","X07_DFA_cpue_IntSprJunHW + X05_anchovy_GAM + X09_DFA_ChinAbundSnakeFall + X13_ammod_WAI",4,60.4339447876815,24,0,"Abundance, PreyNCC, PredNCC, PreyAK",60.4339447876815
"X16_SAR ~ X06_StomFull_May + X03_DFA_comMurreDietHerrSard_Yaquina_NCC + X08_Loons_8_WS + X08_commonMurre_JSOES","X06_StomFull_May + X03_DFA_comMurreDietHerrSard_Yaquina_NCC + X08_Loons_8_WS + X08_commonMurre_JSOES",4,50.4340110982616,19,5,"Growth, PreyNCC, PredNCC, PredNCC",60.4340110982616
"X16_SAR ~ X07_DFA_cpue_IntSprJunHW + X03_DFA_comMurreDietHerrSard_Yaquina_NCC + X12_copepodCom_WGoA + X13_DFA_WGOA_DFA_seabirds","X07_DFA_cpue_IntSprJunHW + X03_DFA_comMurreDietHerrSard_Yaquina_NCC + X12_copepodCom_WGoA + X13_DFA_WGOA_DFA_seabirds",4,60.4341385293843,24,0,"Abundance, PreyNCC, PreyAK, PreyAK",60.4341385293843
"X16_SAR ~ X06_Lmu_IntSprJunH + X04_PacificPompano_ + X13_gadid_WAI + X15_sablefishBiomass_predAK","X06_Lmu_IntSprJunH + X04_PacificPompano_ + X13_gadid_WAI + X15_sablefishBiomass_predAK",4,60.4347376826984,24,0,"Growth, PreyNCC, PreyAK, PredAK",60.4347376826984
"X16_SAR ~ X06_DFA_IGF_mu + X01_NHLlogSum_win_15 + X10_Harbour_s_2yrLead_WS + X15_spinyDogfishBSAI_predAK","X06_DFA_IGF_mu + X01_NHLlogSum_win_15 + X10_Harbour_s_2yrLead_WS + X15_spinyDogfishBSAI_predAK",4,50.4351665237067,19,5,"Growth, PreyNCC, PredAK, PredAK",60.4351665237067
"X16_SAR ~ X07_DFA_cpue_IntSprJunHW + X10_Californian_s_l_2yrLead_WS + X12_copepodCom_EGoA + X14_pinkSalmonNorthAmerica","X07_DFA_cpue_IntSprJunHW + X10_Californian_s_l_2yrLead_WS + X12_copepodCom_EGoA + X14_pinkSalmonNorthAmerica",4,60.4355410544986,24,0,"Abundance, PredAK, PreyAK, PreyAK",60.4355410544986
"X16_SAR ~ X06_Lmu_IntSprJunH + X03_HakeAge1 + X12_copepodCom_WGoA + X13_hexagram_EAI","X06_Lmu_IntSprJunH + X03_HakeAge1 + X12_copepodCom_WGoA + X13_hexagram_EAI",4,60.4357869741528,24,0,"Growth, PreyNCC, PreyAK, PreyAK",60.4357869741528
"X16_SAR ~ X06_Lmu_IntSprJunH + X05_herring_NCC + X10_Northern_f_s_2yrLead_WS + X12_copepodBiomass_WGoA","X06_Lmu_IntSprJunH + X05_herring_NCC + X10_Northern_f_s_2yrLead_WS + X12_copepodBiomass_WGoA",4,60.4360841537265,24,0,"Growth, PreyNCC, PredAK, PreyAK",60.4360841537265
"X16_SAR ~ X06_Lmu_IntSprMayW + X07_DFA_cpue_IntSprJunHW + X09_DFA_ChinAbundSnakeFall","X06_Lmu_IntSprMayW + X07_DFA_cpue_IntSprJunHW + X09_DFA_ChinAbundSnakeFall",3,58.4360871129021,23,1,"Growth, Abundance, PredNCC",60.4360871129021
"X16_SAR ~ X07_DFA_cpue_IntSprJunHW + X15_ArrowtoothFlounderBiomass_predAK + X15_salmonSharkGoA_predAK","X07_DFA_cpue_IntSprJunHW + X15_ArrowtoothFlounderBiomass_predAK + X15_salmonSharkGoA_predAK",3,60.4362858015377,24,0,"Abundance, PredAK, PredAK",60.4362858015377
"X16_SAR ~ X06_Lmu_IntSprJunH + X03_HakeAge1 + X12_copepodBiomass_WGoA + X15_PacificCodBiomass_predAK","X06_Lmu_IntSprJunH + X03_HakeAge1 + X12_copepodBiomass_WGoA + X15_PacificCodBiomass_predAK",4,60.4364919696775,24,0,"Growth, PreyNCC, PreyAK, PredAK",60.4364919696775
"X16_SAR ~ X07_DFA_cpue_IntSprJunHW + X01_Cassin_s_aukl_WS + X13_hexagram_EAI + X13_hexagram_WAI","X07_DFA_cpue_IntSprJunHW + X01_Cassin_s_aukl_WS + X13_hexagram_EAI + X13_hexagram_WAI",4,60.4372854891195,24,0,"Abundance, PreyNCC, PreyAK, PreyAK",60.4372854891195
"X16_SAR ~ X06_DFA_IGF_mu + X07_DFA_cpue_IntSprJunHW + X10_Northern_f_s_2yrLead_WS + X12_copepodCom_EGoA","X06_DFA_IGF_mu + X07_DFA_cpue_IntSprJunHW + X10_Northern_f_s_2yrLead_WS + X12_copepodCom_EGoA",4,60.4373180917305,24,0,"Growth, Abundance, PredAK, PreyAK",60.4373180917305
"X16_SAR ~ X07_DFA_cpue_IntSprJunHW + X03_DFA_comMurreDietHerrSard_Yaquina_NCC + X05_anchovy_GAM + X13_ammod_WAI","X07_DFA_cpue_IntSprJunHW + X03_DFA_comMurreDietHerrSard_Yaquina_NCC + X05_anchovy_GAM + X13_ammod_WAI",4,60.4374634505727,24,0,"Abundance, PreyNCC, PreyNCC, PreyAK",60.4374634505727
"X16_SAR ~ X06_DFA_IGF_mu + X10_Harbour_s_2yrLead_WS + X14_pinkSalmonNorthAmerica + X15_spinyDogfishBSAI_predAK","X06_DFA_IGF_mu + X10_Harbour_s_2yrLead_WS + X14_pinkSalmonNorthAmerica + X15_spinyDogfishBSAI_predAK",4,50.4375875746901,19,5,"Growth, PredAK, PreyAK, PredAK",60.4375875746901
"X16_SAR ~ X07_DFA_cpue_IntSprJunHW + X10_Northern_f_s_2yrLead_WS + X13_gadid_WAI + X15_ArrowtoothFlounderBiomass_predAK","X07_DFA_cpue_IntSprJunHW + X10_Northern_f_s_2yrLead_WS + X13_gadid_WAI + X15_ArrowtoothFlounderBiomass_predAK",4,60.4378026859619,24,0,"Abundance, PredAK, PreyAK, PredAK",60.4378026859619
"X16_SAR ~ X06_StomFull_May + X07_DFA_cpue_IntSprJunHW + X05_herring_NCC + X15_halibutBiomassAge8plus_2yrLead_predAK","X06_StomFull_May + X07_DFA_cpue_IntSprJunHW + X05_herring_NCC + X15_halibutBiomassAge8plus_2yrLead_predAK",4,58.4380001762748,23,1,"Growth, Abundance, PreyNCC, PredAK",60.4380001762748
"X16_SAR ~ X06_DFA_IGF_mu + X06_StomFull_May + X07_DFA_cpue_IntSprJunHW + X10_Northern_f_s_2yrLead_WS","X06_DFA_IGF_mu + X06_StomFull_May + X07_DFA_cpue_IntSprJunHW + X10_Northern_f_s_2yrLead_WS",4,58.438170451685,23,1,"Growth, Growth, Abundance, PredAK",60.438170451685
"X16_SAR ~ X07_DFA_cpue_IntSprJunHW + X01_Cassin_s_aukl_WS + X02.krill + X15_sablefishRecruitment_predAK","X07_DFA_cpue_IntSprJunHW + X01_Cassin_s_aukl_WS + X02.krill + X15_sablefishRecruitment_predAK",4,60.4381974922653,24,0,"Abundance, PreyNCC, PreyNCC, PredAK",60.4381974922653
"X16_SAR ~ X06_DFA_IGF_mu + X13_gadid_WAI + X13_hexagram_EAI + X15_salmonSharkBSAI_predAK","X06_DFA_IGF_mu + X13_gadid_WAI + X13_hexagram_EAI + X15_salmonSharkBSAI_predAK",4,50.4388413120068,19,5,"Growth, PreyAK, PreyAK, PredAK",60.4388413120068
"X16_SAR ~ X07_DFA_cpue_IntSprJunHW + X10_Californian_s_l_2yrLead_WS + X14_pinkSalmonNorthAmerica + X15_sablefishBiomass_predAK","X07_DFA_cpue_IntSprJunHW + X10_Californian_s_l_2yrLead_WS + X14_pinkSalmonNorthAmerica + X15_sablefishBiomass_predAK",4,60.4391006563348,24,0,"Abundance, PredAK, PreyAK, PredAK",60.4391006563348
"X16_SAR ~ X07_DFA_cpue_IntSprJunHW + X01_NHLlogSum_win_05 + X03_HakeAge1 + X15_PacificCodBiomass_predAK","X07_DFA_cpue_IntSprJunHW + X01_NHLlogSum_win_05 + X03_HakeAge1 + X15_PacificCodBiomass_predAK",4,54.4392273448644,21,3,"Abundance, PreyNCC, PreyNCC, PredAK",60.4392273448644
"X16_SAR ~ X07_DFA_cpue_IntSprJunHW + X03_DFA_comMurreDietHerrSard_Yaquina_NCC + X03_HakeAge1 + X13_DFA_WGOA_DFA_midTrophic","X07_DFA_cpue_IntSprJunHW + X03_DFA_comMurreDietHerrSard_Yaquina_NCC + X03_HakeAge1 + X13_DFA_WGOA_DFA_midTrophic",4,60.439610160291,24,0,"Abundance, PreyNCC, PreyNCC, PreyAK",60.439610160291
"X16_SAR ~ X06_DFA_IGF_mu + X08_Loons_8_WS + X13_hexagram_EAI + X14_pinkSalmonNorthAmerica","X06_DFA_IGF_mu + X08_Loons_8_WS + X13_hexagram_EAI + X14_pinkSalmonNorthAmerica",4,60.4397320550302,24,0,"Growth, PredNCC, PreyAK, PreyAK",60.4397320550302
"X16_SAR ~ X07_DFA_cpue_IntSprJunHW + X09_DFA_ChinAbundSnakeFall + X10_Northern_f_s_2yrLead_WS + X12_copepodCom_EGoA","X07_DFA_cpue_IntSprJunHW + X09_DFA_ChinAbundSnakeFall + X10_Northern_f_s_2yrLead_WS + X12_copepodCom_EGoA",4,60.439819107397,24,0,"Abundance, PredNCC, PredAK, PreyAK",60.439819107397
"X16_SAR ~ X06_StomFull_May + X10_Californian_s_l_2yrLead_WS + X10_Harbour_s_2yrLead_WS + X13_hexagram_EAI","X06_StomFull_May + X10_Californian_s_l_2yrLead_WS + X10_Harbour_s_2yrLead_WS + X13_hexagram_EAI",4,58.4401533615165,23,1,"Growth, PredAK, PredAK, PreyAK",60.4401533615165
"X16_SAR ~ X07_DFA_cpue_IntSprJunHW + X03_DFA_comMurreDietHerrSard_Yaquina_NCC + X05_herring_NCC + X13_ammod_WAI","X07_DFA_cpue_IntSprJunHW + X03_DFA_comMurreDietHerrSard_Yaquina_NCC + X05_herring_NCC + X13_ammod_WAI",4,60.4403768306118,24,0,"Abundance, PreyNCC, PreyNCC, PreyAK",60.4403768306118
"X16_SAR ~ X07_DFA_cpue_IntSprJunHW + X03_DFA_comMurreDietHerrSard_Yaquina_NCC + X09_canaryRockfish + X13_pollockBiomassGoAage3plus_predAK","X07_DFA_cpue_IntSprJunHW + X03_DFA_comMurreDietHerrSard_Yaquina_NCC + X09_canaryRockfish + X13_pollockBiomassGoAage3plus_predAK",4,50.4406805928246,19,5,"Abundance, PreyNCC, PredNCC, PreyAK",60.4406805928246
"X16_SAR ~ X06_Lmu_IntSprJunH + X07_DFA_cpue_IntSprJunHW + X02_DFA_SeaNettle_ + X09_canaryRockfish","X06_Lmu_IntSprJunH + X07_DFA_cpue_IntSprJunHW + X02_DFA_SeaNettle_ + X09_canaryRockfish",4,50.4406854208569,19,5,"Growth, Abundance, PreyNCC, PredNCC",60.4406854208569
"X16_SAR ~ X07_DFA_cpue_IntSprJunHW + X05_herring_NCC + X09_DFA_ChinAbundSnakeFall + X13_ammod_WAI","X07_DFA_cpue_IntSprJunHW + X05_herring_NCC + X09_DFA_ChinAbundSnakeFall + X13_ammod_WAI",4,60.4407083655279,24,0,"Abundance, PreyNCC, PredNCC, PreyAK",60.4407083655279
"X16_SAR ~ X07_DFA_cpue_IntSprJunHW + X01_NHLlogSum_win_15 + X11_DFA_Harbour_p_WS + X13_gadid_WAI","X07_DFA_cpue_IntSprJunHW + X01_NHLlogSum_win_15 + X11_DFA_Harbour_p_WS + X13_gadid_WAI",4,54.4410289980592,21,3,"Abundance, PreyNCC, PredNCC, PreyAK",60.4410289980592
"X16_SAR ~ X07_DFA_cpue_IntSprJunHW + X01_Sabine_gull_WS + X03_DFA_comMurreDietHerrSard_Yaquina_NCC + X13_ammod_WAI","X07_DFA_cpue_IntSprJunHW + X01_Sabine_gull_WS + X03_DFA_comMurreDietHerrSard_Yaquina_NCC + X13_ammod_WAI",4,60.4413114548121,24,0,"Abundance, PreyNCC, PreyNCC, PreyAK",60.4413114548121
"X16_SAR ~ X06_Lmu_IntSprMayW + X01_NHLlogSum_win_25 + X12_DFA_biomassEuphShelfSum + X14_pinkSalmon","X06_Lmu_IntSprMayW + X01_NHLlogSum_win_25 + X12_DFA_biomassEuphShelfSum + X14_pinkSalmon",4,54.4416826438793,21,3,"Growth, PreyNCC, PreyAK, PreyAK",60.4416826438793
"X16_SAR ~ X06_StomFull_May + X03_HakeAge1 + X09_DFA_HakeAge5Plus + X13_hexagram_WAI","X06_StomFull_May + X03_HakeAge1 + X09_DFA_HakeAge5Plus + X13_hexagram_WAI",4,58.4426056029143,23,1,"Growth, PreyNCC, PredNCC, PreyAK",60.4426056029143
"X16_SAR ~ X07_DFA_cpue_IntSprJunHW + X02.krill + X05_DFA_abundSardine + X15_salmonSharkGoA_predAK","X07_DFA_cpue_IntSprJunHW + X02.krill + X05_DFA_abundSardine + X15_salmonSharkGoA_predAK",4,60.4427053659283,24,0,"Abundance, PreyNCC, PreyNCC, PredAK",60.4427053659283
"X16_SAR ~ X07_DFA_cpue_IntSprJunHW + X04_CaliforniaMarketSquid_ + X15_salmonSharkBSAI_predAK","X07_DFA_cpue_IntSprJunHW + X04_CaliforniaMarketSquid_ + X15_salmonSharkBSAI_predAK",3,50.4429490775499,19,5,"Abundance, PreyNCC, PredAK",60.4429490775499
"X16_SAR ~ X07_DFA_cpue_IntSprJunHW + X09_DFA_ChinAbundSnakeFall + X13_pollockBiomassGoAage3plus_predAK + X14_pinkSalmonAsia","X07_DFA_cpue_IntSprJunHW + X09_DFA_ChinAbundSnakeFall + X13_pollockBiomassGoAage3plus_predAK + X14_pinkSalmonAsia",4,60.4434507723865,24,0,"Abundance, PredNCC, PreyAK, PreyAK",60.4434507723865
"X16_SAR ~ X06_DFA_IGF_mu + X03_DFA_comMurreDietHerrSard_Yaquina_NCC + X10_Harbour_s_2yrLead_WS + X15_salmonSharkBSAI_predAK","X06_DFA_IGF_mu + X03_DFA_comMurreDietHerrSard_Yaquina_NCC + X10_Harbour_s_2yrLead_WS + X15_salmonSharkBSAI_predAK",4,50.4438772080303,19,5,"Growth, PreyNCC, PredAK, PredAK",60.4438772080303
"X16_SAR ~ X06_Lmu_IntSprJunH + X07_DFA_cpue_IntSprJunHW + X08_Large_gulls_7_WS + X15_salmonSharkBSAI_predAK","X06_Lmu_IntSprJunH + X07_DFA_cpue_IntSprJunHW + X08_Large_gulls_7_WS + X15_salmonSharkBSAI_predAK",4,50.4440096826978,19,5,"Growth, Abundance, PredNCC, PredAK",60.4440096826978
"X16_SAR ~ X07_DFA_cpue_IntSprJunHW + X01_NHLlogSum_win_25 + X13_gadid_WAI + X13_hexagram_WAI","X07_DFA_cpue_IntSprJunHW + X01_NHLlogSum_win_25 + X13_gadid_WAI + X13_hexagram_WAI",4,54.4445388994547,21,3,"Abundance, PreyNCC, PreyAK, PreyAK",60.4445388994547
"X16_SAR ~ X06_DFA_IGF_mu + X01_habCompInd + X05_anchovy_GAM + X12_copepodCom_EGoA","X06_DFA_IGF_mu + X01_habCompInd + X05_anchovy_GAM + X12_copepodCom_EGoA",4,60.444613128239,24,0,"Growth, PreyNCC, PreyNCC, PreyAK",60.444613128239
"X16_SAR ~ X07_DFA_cpue_IntSprJunHW + X01_NHLlogSum_win_15 + X13_hexagram_EAI","X07_DFA_cpue_IntSprJunHW + X01_NHLlogSum_win_15 + X13_hexagram_EAI",3,54.4446688343372,21,3,"Abundance, PreyNCC, PreyAK",60.4446688343372
