"order","centroid_x","centroid_y","type","location","datemil","spp","nonpup_total","pup_total","total","date_parsed","year","week"
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20000830,"ZC",56,NA,56,2000-08-30,2000,35
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20001003,"ZC",38,NA,38,2000-10-03,2000,40
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20001004,"ZC",24,NA,24,2000-10-04,2000,40
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20001005,"ZC",53,NA,53,2000-10-05,2000,40
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20001006,"ZC",25,NA,25,2000-10-06,2000,40
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20001009,"ZC",15,NA,15,2000-10-09,2000,41
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20001011,"ZC",51,NA,51,2000-10-11,2000,41
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20001013,"ZC",24,NA,24,2000-10-13,2000,41
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20001014,"ZC",38,NA,38,2000-10-14,2000,42
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20001015,"ZC",49,NA,49,2000-10-15,2000,42
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20001017,"ZC",32,NA,32,2000-10-17,2000,42
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20001018,"ZC",43,NA,43,2000-10-18,2000,42
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20001019,"ZC",42,NA,42,2000-10-19,2000,42
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20001020,"ZC",37,NA,37,2000-10-20,2000,42
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20001021,"ZC",36,NA,36,2000-10-21,2000,43
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20001022,"ZC",64,NA,64,2000-10-22,2000,43
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20001024,"ZC",41,NA,41,2000-10-24,2000,43
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20001027,"ZC",37,NA,37,2000-10-27,2000,43
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20001029,"ZC",30,NA,30,2000-10-29,2000,44
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20001030,"ZC",50,NA,50,2000-10-30,2000,44
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20001101,"ZC",53,NA,53,2000-11-01,2000,44
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20001102,"ZC",30,NA,30,2000-11-02,2000,44
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20001106,"ZC",30,NA,30,2000-11-06,2000,45
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20001109,"ZC",49,NA,49,2000-11-09,2000,45
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20001110,"ZC",46,NA,46,2000-11-10,2000,45
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20001111,"ZC",32,NA,32,2000-11-11,2000,46
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20001112,"ZC",36,NA,36,2000-11-12,2000,46
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20001113,"ZC",26,NA,26,2000-11-13,2000,46
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20001114,"ZC",23,NA,23,2000-11-14,2000,46
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20001116,"ZC",28,NA,28,2000-11-16,2000,46
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20001119,"ZC",32,NA,32,2000-11-19,2000,47
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20001120,"ZC",11,NA,11,2000-11-20,2000,47
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20001129,"ZC",13,NA,13,2000-11-29,2000,48
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20001130,"ZC",5,NA,5,2000-11-30,2000,48
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20001211,"ZC",24,NA,24,2000-12-11,2000,50
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20010111,"ZC",48,NA,48,2001-01-11,2001,2
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20010112,"ZC",57,NA,57,2001-01-12,2001,2
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20010115,"ZC",38,NA,38,2001-01-15,2001,3
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20010122,"ZC",31,NA,31,2001-01-22,2001,4
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20010124,"ZC",11,NA,11,2001-01-24,2001,4
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20010127,"ZC",27,NA,27,2001-01-27,2001,4
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20010130,"ZC",7,NA,7,2001-01-30,2001,5
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20010202,"ZC",4,NA,4,2001-02-02,2001,5
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20010202,"ZC",20,NA,20,2001-02-02,2001,5
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20010204,"ZC",20,NA,20,2001-02-04,2001,5
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20010205,"ZC",80,NA,80,2001-02-05,2001,6
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20010206,"ZC",19,NA,19,2001-02-06,2001,6
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20010207,"ZC",45,NA,45,2001-02-07,2001,6
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20010209,"ZC",48,NA,48,2001-02-09,2001,6
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20010212,"ZC",32,NA,32,2001-02-12,2001,7
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20010213,"ZC",36,NA,36,2001-02-13,2001,7
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20010214,"ZC",7,NA,7,2001-02-14,2001,7
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20010215,"ZC",31,NA,31,2001-02-15,2001,7
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20010219,"ZC",69,NA,69,2001-02-19,2001,8
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20010225,"ZC",77,NA,77,2001-02-25,2001,8
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20010226,"ZC",70,NA,70,2001-02-26,2001,9
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20010228,"ZC",63,NA,63,2001-02-28,2001,9
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20010303,"ZC",160,NA,160,2001-03-03,2001,9
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20010304,"ZC",91,NA,91,2001-03-04,2001,9
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20010306,"ZC",109,NA,109,2001-03-06,2001,10
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20010307,"ZC",101,NA,101,2001-03-07,2001,10
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20010308,"ZC",29,NA,29,2001-03-08,2001,10
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20010310,"ZC",119,NA,119,2001-03-10,2001,10
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20010312,"ZC",81,NA,81,2001-03-12,2001,11
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20010313,"ZC",33,NA,33,2001-03-13,2001,11
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20010316,"ZC",72,NA,72,2001-03-16,2001,11
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20010319,"ZC",123,NA,123,2001-03-19,2001,12
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20010323,"ZC",16,NA,16,2001-03-23,2001,12
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20010324,"ZC",44,NA,44,2001-03-24,2001,12
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20010326,"ZC",52,NA,52,2001-03-26,2001,13
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20010328,"ZC",136,NA,136,2001-03-28,2001,13
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20010331,"ZC",117,NA,117,2001-03-31,2001,13
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20010401,"ZC",130,NA,130,2001-04-01,2001,13
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20010402,"ZC",90,NA,90,2001-04-02,2001,14
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20010404,"ZC",90,NA,90,2001-04-04,2001,14
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20010405,"ZC",122,NA,122,2001-04-05,2001,14
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20010406,"ZC",71,NA,71,2001-04-06,2001,14
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20010408,"ZC",121,NA,121,2001-04-08,2001,14
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20010411,"ZC",98,NA,98,2001-04-11,2001,15
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20010412,"ZC",70,NA,70,2001-04-12,2001,15
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20010414,"ZC",106,NA,106,2001-04-14,2001,15
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20010415,"ZC",128,NA,128,2001-04-15,2001,15
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20010502,"ZC",130,NA,130,2001-05-02,2001,18
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20010503,"ZC",109,NA,109,2001-05-03,2001,18
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20010504,"ZC",126,NA,126,2001-05-04,2001,18
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20010505,"ZC",93,NA,93,2001-05-05,2001,18
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20010506,"ZC",98,NA,98,2001-05-06,2001,18
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20010507,"ZC",84,NA,84,2001-05-07,2001,19
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20010509,"ZC",24,NA,24,2001-05-09,2001,19
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20010510,"ZC",78,NA,78,2001-05-10,2001,19
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20010511,"ZC",98,NA,98,2001-05-11,2001,19
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20010512,"ZC",94,NA,94,2001-05-12,2001,19
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20010513,"ZC",65,NA,65,2001-05-13,2001,19
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20010517,"ZC",129,NA,129,2001-05-17,2001,20
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20010520,"ZC",49,NA,49,2001-05-20,2001,20
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20010521,"ZC",36,NA,36,2001-05-21,2001,21
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20010522,"ZC",72,NA,72,2001-05-22,2001,21
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20010524,"ZC",53,NA,53,2001-05-24,2001,21
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20010525,"ZC",34,NA,34,2001-05-25,2001,21
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20010526,"ZC",42,NA,42,2001-05-26,2001,21
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20010529,"ZC",30,NA,30,2001-05-29,2001,22
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20010904,"ZC",88,NA,88,2001-09-04,2001,36
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20010905,"ZC",73,NA,73,2001-09-05,2001,36
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20010906,"ZC",69,NA,69,2001-09-06,2001,36
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20010907,"ZC",55,NA,55,2001-09-07,2001,36
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20010909,"ZC",68,NA,68,2001-09-09,2001,36
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20010911,"ZC",83,NA,83,2001-09-11,2001,37
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20010913,"ZC",80,NA,80,2001-09-13,2001,37
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20010914,"ZC",88,NA,88,2001-09-14,2001,37
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20010916,"ZC",91,NA,91,2001-09-16,2001,37
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20010918,"ZC",82,NA,82,2001-09-18,2001,38
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20010924,"ZC",83,NA,83,2001-09-24,2001,39
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20010927,"ZC",57,NA,57,2001-09-27,2001,39
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20010928,"ZC",65,NA,65,2001-09-28,2001,39
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20010929,"ZC",106,NA,106,2001-09-29,2001,39
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20010930,"ZC",103,NA,103,2001-09-30,2001,39
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20011002,"ZC",85,NA,85,2001-10-02,2001,40
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20011003,"ZC",51,NA,51,2001-10-03,2001,40
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20011006,"ZC",41,NA,41,2001-10-06,2001,40
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20011007,"ZC",89,NA,89,2001-10-07,2001,40
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20011012,"ZC",95,NA,95,2001-10-12,2001,41
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20011013,"ZC",75,NA,75,2001-10-13,2001,41
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20011014,"ZC",82,NA,82,2001-10-14,2001,41
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20011015,"ZC",75,NA,75,2001-10-15,2001,42
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20011017,"ZC",49,NA,49,2001-10-17,2001,42
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20011021,"ZC",32,NA,32,2001-10-21,2001,42
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20011027,"ZC",33,NA,33,2001-10-27,2001,43
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20011028,"ZC",73,NA,73,2001-10-28,2001,43
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20020111,"ZC",21,NA,21,2002-01-11,2002,2
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20020113,"ZC",17,NA,17,2002-01-13,2002,2
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20020116,"ZC",10,NA,10,2002-01-16,2002,3
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20020123,"ZC",20,NA,20,2002-01-23,2002,4
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20020128,"ZC",74,NA,74,2002-01-28,2002,4
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20020129,"ZC",104,NA,104,2002-01-29,2002,5
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20020131,"ZC",38,NA,38,2002-01-31,2002,5
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20020201,"ZC",51,NA,51,2002-02-01,2002,5
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20020202,"ZC",57,NA,57,2002-02-02,2002,5
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20020202,"ZC",79,NA,79,2002-02-02,2002,5
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20020203,"ZC",33,NA,33,2002-02-03,2002,5
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20020204,"ZC",46,NA,46,2002-02-04,2002,5
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20020207,"ZC",72,NA,72,2002-02-07,2002,6
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20020208,"ZC",37,NA,37,2002-02-08,2002,6
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20020209,"ZC",57,NA,57,2002-02-09,2002,6
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20020209,"ZC",72,NA,72,2002-02-09,2002,6
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20020210,"ZC",51,NA,51,2002-02-10,2002,6
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20020211,"ZC",62,NA,62,2002-02-11,2002,6
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20020216,"ZC",40,NA,40,2002-02-16,2002,7
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20020217,"ZC",62,NA,62,2002-02-17,2002,7
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20020217,"ZC",86,NA,86,2002-02-17,2002,7
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20020220,"ZC",112,NA,112,2002-02-20,2002,8
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20020223,"ZC",59,NA,59,2002-02-23,2002,8
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20020224,"ZC",106,NA,106,2002-02-24,2002,8
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20020225,"ZC",169,NA,169,2002-02-25,2002,8
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20020226,"ZC",157,NA,157,2002-02-26,2002,9
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20020228,"ZC",109,NA,109,2002-02-28,2002,9
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20020319,"ZC",156,NA,156,2002-03-19,2002,12
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20020323,"ZC",107,NA,107,2002-03-23,2002,12
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20020323,"ZC",202,NA,202,2002-03-23,2002,12
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20020326,"ZC",210,NA,210,2002-03-26,2002,13
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20020331,"ZC",98,NA,98,2002-03-31,2002,13
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20020401,"ZC",181,NA,181,2002-04-01,2002,13
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20020402,"ZC",153,NA,153,2002-04-02,2002,14
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20020403,"ZC",63,NA,63,2002-04-03,2002,14
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20020404,"ZC",81,NA,81,2002-04-04,2002,14
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20020404,"ZC",225,NA,225,2002-04-04,2002,14
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20020405,"ZC",57,NA,57,2002-04-05,2002,14
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20020406,"ZC",101,NA,101,2002-04-06,2002,14
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20020407,"ZC",83,NA,83,2002-04-07,2002,14
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20020407,"ZC",193,NA,193,2002-04-07,2002,14
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20020408,"ZC",76,NA,76,2002-04-08,2002,14
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20020409,"ZC",87,NA,87,2002-04-09,2002,15
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20020411,"ZC",116,NA,116,2002-04-11,2002,15
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20020414,"ZC",110,NA,110,2002-04-14,2002,15
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20020415,"ZC",87,NA,87,2002-04-15,2002,15
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20020416,"ZC",84,NA,84,2002-04-16,2002,16
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20020418,"ZC",85,NA,85,2002-04-18,2002,16
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20020418,"ZC",180,NA,180,2002-04-18,2002,16
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20020420,"ZC",63,NA,63,2002-04-20,2002,16
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20020421,"ZC",53,NA,53,2002-04-21,2002,16
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20020422,"ZC",125,NA,125,2002-04-22,2002,16
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20020423,"ZC",64,NA,64,2002-04-23,2002,17
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20020423,"ZC",132,NA,132,2002-04-23,2002,17
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20020424,"ZC",92,NA,92,2002-04-24,2002,17
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20020425,"ZC",65,NA,65,2002-04-25,2002,17
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20020425,"ZC",73,NA,73,2002-04-25,2002,17
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20020428,"ZC",123,NA,123,2002-04-28,2002,17
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20020430,"ZC",114,NA,114,2002-04-30,2002,18
5,-123.80309883,46.19570503,"VISUAL","COLUMBIA RIVER-EAST MOORING BASIN",20020503,"ZC",231,NA,231,2002-05-03,2002,18
