"year","week","month","date","eulachon_input","prop_fit","prop_lwr","prop_upr","final_peak_scalar","eul_gam_pred","eul_lwr_95","eul_upr_95","data_source","eulachon_final","time_index"
2000,13,NA,NA,NA,0.641413928594598,0.441790846255423,0.801693049239376,110634.974085796,70962.8133683321,48877.5188268107,88695.2897273612,"Predicted",70962.8133683321,2000.17647058824
2000,14,NA,NA,NA,0.655646596630379,0.510483905317522,0.776600626003578,110634.974085796,72537.4442276424,56477.37363602,85919.1901329189,"Predicted",72537.4442276424,2000.23529411765
2000,15,NA,NA,NA,0.459529853095419,0.31148181068238,0.615083073777106,110634.974085796,50840.0733888613,34460.782053042,68049.699927942,"Predicted",50840.0733888613,2000.29411764706
2000,16,NA,NA,NA,0.138790824431691,0.06231784674859,0.280986042152157,110634.974085796,15355.1192643464,6894.53336011286,31086.8834919743,"Predicted",15355.1192643464,2000.35294117647
2000,17,NA,NA,NA,0.0290615247142325,0.00711718079524783,0.111095955633163,110634.974085796,3215.22103365284,787.409112846169,12291.0981725118,"Predicted",3215.22103365284,2000.41176470588
2000,18,NA,NA,NA,0.00964275200507214,0.000933060521955534,0.0921541913358903,110634.974085796,1066.82561819692,103.22912666703,10195.4765703437,"Predicted",1066.82561819692,2000.47058823529
2000,19,NA,NA,NA,0.00392242701113995,9.22322020601276e-05,0.143918293115682,110634.974085796,433.957610730896,10.2041072847981,15922.3966293254,"Predicted",433.957610730896,2000.52941176471
2000,20,NA,NA,NA,0.00102141672989851,4.51606065329257e-06,0.187975406938766,110634.974085796,113.004413443121,0.499634253346907,20796.6542754373,"Predicted",113.004413443121,2000.58823529412
2000,21,NA,NA,NA,0.000185359967886844,1.49354305383901e-07,0.187078439478986,110634.974085796,20.507295243705,0.01652380970575,20697.4183037688,"Predicted",20.507295243705,2000.64705882353
2000,22,NA,NA,NA,6.21530035704034e-05,2.40489182595051e-08,0.138414353229324,110634.974085796,6.87629593936597,0.00266065144843177,15313.4683826285,"Predicted",6.87629593936597,2000.70588235294
2000,23,NA,NA,NA,9.4290335431458e-05,7.06674373332606e-08,0.111769332083516,110634.974085796,10.4318088170004,0.0078182900980749,12365.5971586466,"Predicted",10.4318088170004,2000.76470588235
2000,24,NA,NA,NA,0.00059966768716598,1.92395595310975e-06,0.157633171109673,110634.974085796,66.3442190296975,0.21285681701451,17439.7418007805,"Predicted",66.3442190296975,2000.82352941176
2000,25,NA,NA,NA,0.00699765360485223,0.000223180967177302,0.181976743806713,110634.974085796,774.185225234204,24.6916205201037,20132.9923352733,"Predicted",774.185225234204,2000.88235294118
2000,26,NA,NA,NA,0.0764244507088253,0.0178244850603545,0.273944107656992,110634.974085796,8455.21712369209,1972.01144274498,30307.7992515878,"Predicted",8455.21712369209,2000.94117647059
2001,10,NA,NA,NA,0.468022082926107,0.0226444499343504,0.970936069505633,809428.077327467,378830.214729675,18329.0535724993,785902.915947833,"Predicted",378830.214729675,2001
2001,11,NA,NA,NA,0.527084569115993,0.0730728632558717,0.940324683577254,809428.077327467,426637.049368535,59147.2272100132,761125.200691496,"Predicted",426637.049368535,2001.05882352941
2001,12,NA,NA,NA,0.585398587995765,0.207995646505254,0.883602932890299,809428.077327467,473838.053551626,168357.516243231,715213.023090306,"Predicted",473838.053551626,2001.11764705882
2001,13,NA,NA,NA,0.641413928594598,0.441790846255423,0.801693049239376,809428.077327467,519178.442993383,357597.915265402,648912.863452622,"Predicted",519178.442993383,2001.17647058824
2001,14,NA,NA,NA,0.655646596630379,0.510483905317522,0.776600626003578,809428.077327467,530698.764116825,413200.005987778,628602.351557384,"Predicted",530698.764116825,2001.23529411765
