"model_type","terms","n","aic","bic","cfi","rmsea","sar_r2","term1","term2","term3","b1","p1","b2","p2","b3","p3","n_terms","has_ishark","has_issl","has_icsl","has_any_index","index_count","model_label","delta_aic_vs_base","delta_r2_vs_base","delta_aic_global","aic_weight","exp_sign_1","exp_sign_2","exp_sign_3","pass_sign_1","pass_sign_2","pass_sign_3","n_valid_terms","n_passed_terms","prop_model_signs_met","all_signs_met"
"3var_global","x13_egoa_herring + x21_pdo_djf + x15_icsl_risk_eulachon75_shad25",24,118.075691166977,128.678175640109,0.797860659955699,0.277120969612857,0.593326784865109,"x13_egoa_herring","x21_pdo_djf","x15_icsl_risk_eulachon75_shad25",0.339621030940024,0.0130983705067502,-0.434097895370601,0.00244864816115098,0.287419192574115,0.0304208329723787,3,FALSE,FALSE,TRUE,TRUE,1,"M6033",-8.19213934915084,0.292341620902219,19.860468839649,1.81682589437473e-05,"Positive","Negative","Negative",TRUE,TRUE,FALSE,3,2,0.666666666666667,FALSE
"3var_global","x12_dfa_biomass_euph_shelf_sum + x13_ammod_wai + x21_enso_dj",24,118.075752036097,128.678236509229,0.836899251834755,0.243051567715044,0.589606790018557,"x12_dfa_biomass_euph_shelf_sum","x13_ammod_wai","x21_enso_dj",-0.451101302089253,0.00110616179405598,-0.494860963936215,0.000235636690510077,-0.0805918042817206,0.565275616208097,3,FALSE,FALSE,FALSE,FALSE,0,"M2194",-8.19207848003091,0.288621626055667,19.8605297087689,1.81677060091953e-05,"Positive","Positive","Negative",FALSE,FALSE,TRUE,3,1,0.333333333333333,FALSE
"2var_global","x21_sst_wgoa_coastwatch_junjulaug + x21_pdo_djf",24,118.076424736772,127.500855379555,1,0,0.572421930963473,"x21_sst_wgoa_coastwatch_junjulaug","x21_pdo_djf",NA,-0.45124555516524,0.0130456695520706,-0.240782998381004,0.144442650616486,NA,NA,2,FALSE,FALSE,FALSE,FALSE,0,"M425",-8.19140577935627,0.271436767000582,19.8612024094436,1.81615963227059e-05,"Negative","Negative",NA,TRUE,TRUE,NA,2,2,1,TRUE
"3var_global","x13_dfa_wgoa_dfa_seabirds + x21_pdo_djf + x21_enso_dj",24,118.076431096513,128.678915569645,1,0,0.62673611364254,"x13_dfa_wgoa_dfa_seabirds","x21_pdo_djf","x21_enso_dj",-0.24472359975238,0.0677055938379696,-0.638958782772102,0.000495654016555047,0.386610952653335,0.0303334574596537,3,FALSE,FALSE,FALSE,FALSE,0,"M4688",-8.19139941961467,0.325750949679649,19.8612087691852,1.81615385712679e-05,"Positive","Negative","Negative",FALSE,TRUE,FALSE,3,1,0.333333333333333,FALSE
"3var_global","x21_sst_wgoa_coastwatch_junjulaug + x10_californian_s_l_2yr_lead_ws + x15_pacific_cod_biomass_pred_ak",24,118.085633742148,128.68811821528,1,0,0.605981682036468,"x21_sst_wgoa_coastwatch_junjulaug","x10_californian_s_l_2yr_lead_ws","x15_pacific_cod_biomass_pred_ak",-0.628288931637904,6.64214503820482e-05,0.243730511340122,0.0553753843758824,-0.111709391480375,0.419981245741753,3,FALSE,FALSE,FALSE,FALSE,0,"M6239",-8.1821967739796,0.304996518073578,19.8704114148202,1.80781634345006e-05,"Negative","Negative","Negative",TRUE,FALSE,TRUE,3,2,0.666666666666667,FALSE
"3var_global","x13_wgoa_cap_pcod + x15_sablefish_biomass_pred_ak + x15_icsl_cslchin_ratio",24,118.090894823914,128.693379297046,1,0,0.606617423332763,"x13_wgoa_cap_pcod","x15_sablefish_biomass_pred_ak","x15_icsl_cslchin_ratio",0.625120080867022,5.83682084529524e-05,0.471952289115112,0.00142785610282181,-0.233262123264144,0.0835575089940572,3,FALSE,FALSE,TRUE,TRUE,1,"M5971",-8.17693569221385,0.305632259369873,19.875672496586,1.80306705798333e-05,"Positive","Negative","Negative",TRUE,FALSE,TRUE,3,2,0.666666666666667,FALSE
"2var_global","x12_copepod_biomass_w_go_a + x10_harbour_s_2yr_lead_ws",24,118.09106594143,127.515496584213,0.963597227310599,0.121390310710978,0.570952939319458,"x12_copepod_biomass_w_go_a","x10_harbour_s_2yr_lead_ws",NA,-0.37904425990779,0.0118071686068053,-0.276682609375891,0.0560994366845686,NA,NA,2,FALSE,FALSE,FALSE,FALSE,0,"M22",-8.17676457469835,0.269967775356568,19.8758436141015,1.80291279640503e-05,"Positive","Negative",NA,FALSE,TRUE,NA,2,1,0.5,FALSE
"3var_global","x12_copepod_com_w_go_a + x13_wgoa_cap_pcod + x21_sst_wgoa_coastwatch_junjulaug",24,118.094853963515,128.697338436646,1,0,0.608220291036124,"x12_copepod_com_w_go_a","x13_wgoa_cap_pcod","x21_sst_wgoa_coastwatch_junjulaug",0.299616606722987,0.0733322234800746,0.294590081400808,0.087404335955533,-0.522956039609841,0.00246382548594948,3,FALSE,FALSE,FALSE,FALSE,0,"M1972",-8.17297655261311,0.307235127073234,19.8796316361867,1.79950129139367e-05,"Positive","Positive","Negative",TRUE,TRUE,TRUE,3,3,1,TRUE
"3var_global","x13_hexagram_eai + x13_hexagram_wai + x21_sst_wgoa_coastwatch_junjulaug",24,118.095943510306,128.698427983438,1,0,0.604688918043061,"x13_hexagram_eai","x13_hexagram_wai","x21_sst_wgoa_coastwatch_junjulaug",-0.23063315345039,0.0819565347609941,0.122423161651513,0.389719694193521,-0.538575013395889,0.000418720391784477,3,FALSE,FALSE,FALSE,FALSE,0,"M3495",-8.17188700582167,0.30370375408017,19.8807211829782,1.79852123794232e-05,"Positive","Positive","Negative",FALSE,TRUE,TRUE,3,2,0.666666666666667,FALSE
"3var_global","x12_copepod_biomass_w_go_a + x13_dfa_wgoa_dfa_mid_trophic + x15_icsl_cslchin_ratio",24,118.096977087833,128.699461560965,1,0,0.609466517300153,"x12_copepod_biomass_w_go_a","x13_dfa_wgoa_dfa_mid_trophic","x15_icsl_cslchin_ratio",-0.551564733447362,8.45579074155722e-05,0.269387274785154,0.14358795804947,-0.431521724653519,0.0140046955696331,3,FALSE,FALSE,TRUE,TRUE,1,"M880",-8.17085342829472,0.308481353337263,19.8817547605051,1.79759202250041e-05,"Positive","Positive","Negative",FALSE,TRUE,TRUE,3,2,0.666666666666667,FALSE
"3var_global","x12_dfa_biomass_euph_shelf_sum + x13_ammod_wai + x15_spiny_dogfish_go_a_pred_ak",24,118.117689629708,128.720174102839,0.856114093121982,0.22554706077,0.590850165036123,"x12_dfa_biomass_euph_shelf_sum","x13_ammod_wai","x15_spiny_dogfish_go_a_pred_ak",-0.454831655488235,0.000975245152717186,-0.541181954610375,0.0017993752507155,-0.0954043588783958,0.591393433996258,3,FALSE,FALSE,FALSE,FALSE,0,"M2205",-8.15014088642002,0.289865001073233,19.9024673023798,1.77907173854816e-05,"Positive","Positive","Negative",FALSE,FALSE,TRUE,3,1,0.333333333333333,FALSE
"2var_global","x12_dfa_biomass_euph_shelf_sum + x13_hexagram_eai",24,118.118144369688,127.542575012471,1,0,0.575268374822949,"x12_dfa_biomass_euph_shelf_sum","x13_hexagram_eai",NA,-0.468289379256527,0.00127009437353043,-0.460928011781112,0.00121510475753706,NA,NA,2,FALSE,FALSE,FALSE,FALSE,0,"M102",-8.14968614644039,0.274283210860059,19.9029220423594,1.77866727700804e-05,"Positive","Positive",NA,FALSE,FALSE,NA,2,0,0,FALSE
"3var_global","x12_copepod_com_w_go_a + x21_sst_wgoa_coastwatch_junjulaug + x10_dfa_ssl_est_wholerange_2yr_lead",24,118.120415734908,128.722900208039,1,0,0.604929434082289,"x12_copepod_com_w_go_a","x21_sst_wgoa_coastwatch_junjulaug","x10_dfa_ssl_est_wholerange_2yr_lead",0.0538683424042161,0.753716921968713,-0.652878073667384,3.82125570421721e-05,0.253673085061986,0.0889715724026119,3,FALSE,FALSE,FALSE,FALSE,0,"M2017",-8.14741478122042,0.303944270119399,19.9051934075794,1.77664842211877e-05,"Positive","Negative","Negative",TRUE,TRUE,FALSE,3,2,0.666666666666667,FALSE
"3var_global","x21_sst_wgoa_coastwatch_junjulaug + x10_californian_s_l_2yr_lead_ws + x10_dfa_ssl_est_wholerange_2yr_lead",24,118.124946511489,128.727430984621,1,0,0.605563018100154,"x21_sst_wgoa_coastwatch_junjulaug","x10_californian_s_l_2yr_lead_ws","x10_dfa_ssl_est_wholerange_2yr_lead",-0.628912371388566,7.08729185499024e-05,0.0769271027515713,0.759294870534919,0.205282053566269,0.434779276221035,3,FALSE,FALSE,FALSE,FALSE,0,"M6235",-8.14288400463849,0.304577854137264,19.9097241841613,1.77262817901129e-05,"Negative","Negative","Negative",TRUE,FALSE,FALSE,3,1,0.333333333333333,FALSE
"3var_global","x14_pink_salmon_asia + x21_sst_wgoa_coastwatch_junjulaug + x15_icsl_risk_eulachon75_shad25",24,118.134982405691,128.737466878822,1,0,0.606559274847988,"x14_pink_salmon_asia","x21_sst_wgoa_coastwatch_junjulaug","x15_icsl_risk_eulachon75_shad25",0.248070798611685,0.0615807192064624,-0.537396360050426,0.000465937319045651,0.108462246750451,0.38819020652133,3,FALSE,FALSE,TRUE,TRUE,1,"M5655",-8.13284811043724,0.305574110885098,19.9197600783626,1.76375550450327e-05,"Negative","Negative","Negative",FALSE,TRUE,FALSE,3,1,0.333333333333333,FALSE
"3var_global","x13_egoa_herring + x13_mid_il_capelin + x15_icsl_cslchin_ratio",24,118.13678600398,128.739270477111,0.929709139563558,0.15122618325826,0.59599406583046,"x13_egoa_herring","x13_mid_il_capelin","x15_icsl_cslchin_ratio",0.419134379500231,0.00166353593868451,0.453259892577619,0.00202203070417006,-0.303606515867506,0.0291849747905113,3,FALSE,FALSE,TRUE,TRUE,1,"M6065",-8.13104451214821,0.29500890186757,19.9215636766516,1.7621656682624e-05,"Positive","Positive","Negative",TRUE,TRUE,TRUE,3,3,1,TRUE
"3var_global","x12_copepod_biomass_w_go_a + x13_ammod_wai + x13_gadid_wai",24,118.139402421757,128.741886894889,0.835216441789144,0.244280593283168,0.60063707870547,"x12_copepod_biomass_w_go_a","x13_ammod_wai","x13_gadid_wai",-0.442514608258822,0.00196257814107237,-0.231901804709934,0.0849128243868067,0.226180687665544,0.0802809231858443,3,FALSE,FALSE,FALSE,FALSE,0,"M692",-8.12842809437072,0.29965191474258,19.9241800944291,1.75986189470881e-05,"Positive","Positive","Positive",FALSE,FALSE,TRUE,3,1,0.333333333333333,FALSE
"3var_global","x10_dfa_ssl_est_wholerange_2yr_lead + x15_icsl_risk_eulachon75_shad25 + x15_icsl_cslchin_ratio",24,118.139952216349,128.742436689481,0.882339460981433,0.200828340311721,0.608180490453881,"x10_dfa_ssl_est_wholerange_2yr_lead","x15_icsl_risk_eulachon75_shad25","x15_icsl_cslchin_ratio",1.22436766701142,2.3270149337673e-05,-0.104352406224224,0.438611873148467,-1.18514331279954,3.59051482790029e-05,3,FALSE,FALSE,TRUE,TRUE,1,"M7019",-8.12787829977884,0.307195326490991,19.924729889021,1.75937817992172e-05,"Negative","Negative","Negative",FALSE,TRUE,TRUE,3,2,0.666666666666667,FALSE
"2var_global","x12_copepod_biomass_w_go_a + x15_icsl_cslchin_ratio",24,118.146041668018,127.570472310802,1,0,0.57635429294643,"x12_copepod_biomass_w_go_a","x15_icsl_cslchin_ratio",NA,-0.567950333292003,9.97723321090049e-05,-0.271801053788441,0.0582739361443938,NA,NA,2,FALSE,FALSE,TRUE,TRUE,1,"M34",-8.12178884810999,0.27536912898354,19.9308193406899,1.75402950248498e-05,"Positive","Negative",NA,FALSE,TRUE,NA,2,1,0.5,FALSE
"3var_global","x21_sst_wgoa_coastwatch_junjulaug + x21_pdo_djf + x15_halibut_biomass_age8plus_2yr_lead_pred_ak",24,118.150174079232,128.752658552364,1,0,0.605485322291089,"x21_sst_wgoa_coastwatch_junjulaug","x21_pdo_djf","x15_halibut_biomass_age8plus_2yr_lead_pred_ak",-0.494679361767462,0.00526760085085876,-0.222538478472057,0.161670282365559,-0.18893441643497,0.156712892360159,3,FALSE,FALSE,FALSE,FALSE,0,"M6183",-8.11765643689566,0.304500158328198,19.9349517519042,1.75040905847071e-05,"Negative","Negative","Negative",TRUE,TRUE,TRUE,3,3,1,TRUE
"2var_global","x12_copepod_com_e_go_a + x21_sst_wgoa_coastwatch_junjulaug",24,118.150407163551,127.574837806334,1,0,0.571331933073417,"x12_copepod_com_e_go_a","x21_sst_wgoa_coastwatch_junjulaug",NA,0.192657978768305,0.152250623976286,-0.592800043522309,0.000172021525026045,NA,NA,2,FALSE,FALSE,FALSE,FALSE,0,"M49",-8.11742335257745,0.270346769110526,19.9351848362224,1.75020507390635e-05,"Positive","Negative",NA,TRUE,TRUE,NA,2,2,1,TRUE
"3var_global","x12_dfa_biomass_euph_shelf_sum + x10_californian_s_l_2yr_lead_ws + x10_harbour_s_2yr_lead_ws",24,118.176583713479,128.77906818661,0.976490939009779,0.0852779665150059,0.603383631306886,"x12_dfa_biomass_euph_shelf_sum","x10_californian_s_l_2yr_lead_ws","x10_harbour_s_2yr_lead_ws",-0.440556574187562,0.00306384034611296,0.265032196285502,0.105316269465708,-0.295913678531228,0.0499107265249039,3,FALSE,FALSE,FALSE,FALSE,0,"M2555",-8.09124680264947,0.302398467343995,19.9613613861504,1.727447164418e-05,"Positive","Negative","Negative",FALSE,FALSE,TRUE,3,1,0.333333333333333,FALSE
"3var_global","x13_wgoa_cap_pcod + x21_sst_wgoa_coastwatch_junjulaug + x10_dfa_ssl_est_wholerange_2yr_lead",24,118.177580314518,128.780064787649,1,0,0.604468890241147,"x13_wgoa_cap_pcod","x21_sst_wgoa_coastwatch_junjulaug","x10_dfa_ssl_est_wholerange_2yr_lead",0.0356436662730439,0.839338513818691,-0.619306093801529,0.000880341526318329,0.261584402066527,0.0776605403527406,3,FALSE,FALSE,FALSE,FALSE,0,"M5836",-8.09025020161036,0.303483726278256,19.9623579871895,1.72658659102836e-05,"Positive","Negative","Negative",TRUE,TRUE,FALSE,3,2,0.666666666666667,FALSE
"3var_global","x13_dfa_wgoa_dfa_seabirds + x21_sst_wgoa_coastwatch_junjulaug + x10_dfa_ssl_est_wholerange_2yr_lead",24,118.184658602187,128.787143075318,1,0,0.604548914258813,"x13_dfa_wgoa_dfa_seabirds","x21_sst_wgoa_coastwatch_junjulaug","x10_dfa_ssl_est_wholerange_2yr_lead",-0.0315531778970597,0.853677020132421,-0.623254352102338,0.000544527157426034,0.257774831785478,0.111405281128835,3,FALSE,FALSE,FALSE,FALSE,0,"M4677",-8.08317191394144,0.303563750295922,19.9694362748584,1.72048675320875e-05,"Positive","Negative","Negative",FALSE,TRUE,FALSE,3,1,0.333333333333333,FALSE
"3var_global","x12_dfa_biomass_euph_shelf_sum + x15_sablefish_recruitment_pred_ak + x15_dfa_sleeper_shark_bsai_pred_ak",24,118.18812506549,128.790609538622,1,0,0.62659743351341,"x12_dfa_biomass_euph_shelf_sum","x15_sablefish_recruitment_pred_ak","x15_dfa_sleeper_shark_bsai_pred_ak",-0.462368490778735,0.000817851946699477,-0.103653948984879,0.468152938633454,-0.514319751227174,0.000314927806487786,3,FALSE,FALSE,FALSE,FALSE,0,"M2622",-8.07970545063773,0.325612269550519,19.9729027381621,1.71750733386931e-05,"Positive","Negative","Negative",FALSE,TRUE,TRUE,3,2,0.666666666666667,FALSE
"3var_global","x12_copepod_com_e_go_a + x14_pink_salmon + x21_sst_wgoa_coastwatch_junjulaug",24,118.188272264216,128.790756737347,1,0,0.607445765408219,"x12_copepod_com_e_go_a","x14_pink_salmon","x21_sst_wgoa_coastwatch_junjulaug",0.179105333923354,0.166746504801607,0.190519445708093,0.152749747483302,-0.561010141590129,0.000247793834066368,3,FALSE,FALSE,FALSE,FALSE,0,"M1413",-8.07955825191223,0.306460601445329,19.9730499368876,1.71738093107566e-05,"Positive","Negative","Negative",TRUE,FALSE,TRUE,3,2,0.666666666666667,FALSE
"3var_global","x14_pink_salmon_asia + x21_sst_wgoa_coastwatch_junjulaug + x15_spiny_dogfish_go_a_pred_ak",24,118.190943978601,128.793428451732,1,0,0.604668152909381,"x14_pink_salmon_asia","x21_sst_wgoa_coastwatch_junjulaug","x15_spiny_dogfish_go_a_pred_ak",0.0841950285432022,0.727222105355643,-0.608017219827206,0.00063518870220225,0.202731057490076,0.407195928663911,3,FALSE,FALSE,FALSE,FALSE,0,"M5651",-8.07688653752726,0.30368298894649,19.9757216512726,1.71508828707007e-05,"Negative","Negative","Negative",FALSE,TRUE,FALSE,3,1,0.333333333333333,FALSE
"3var_global","x12_dfa_biomass_euph_shelf_sum + x13_pollock_biomass_go_aage3plus_pred_ak + x15_dfa_sleeper_shark_bsai_pred_ak",24,118.19606201835,128.798546491481,1,0,0.626591561815899,"x12_dfa_biomass_euph_shelf_sum","x13_pollock_biomass_go_aage3plus_pred_ak","x15_dfa_sleeper_shark_bsai_pred_ak",-0.329407839416172,0.133809633419906,-0.229863558237456,0.471600852200918,-0.615371423710655,0.00848811131249128,3,FALSE,FALSE,FALSE,FALSE,0,"M2318",-8.07176849777801,0.325606397853009,19.9808396910218,1.71070495296832e-05,"Positive","Positive","Negative",FALSE,FALSE,TRUE,3,1,0.333333333333333,FALSE
"3var_global","x12_dfa_biomass_euph_shelf_sum + x13_ammod_wai + x14_pink_salmon",24,118.199248651661,128.801733124792,0.830702895325653,0.248019267893303,0.588090000903711,"x12_dfa_biomass_euph_shelf_sum","x13_ammod_wai","x14_pink_salmon",-0.476625354943214,0.00087107692546029,-0.532029176219865,0.00219798311701092,-0.0781256205815442,0.65009912154756,3,FALSE,FALSE,FALSE,FALSE,0,"M2187",-8.06858186446723,0.287104836940821,19.9840263243326,1.70798142856887e-05,"Positive","Positive","Negative",FALSE,FALSE,TRUE,3,1,0.333333333333333,FALSE
"3var_global","x12_dfa_biomass_euph_shelf_sum + x13_ammod_wai + x13_egoa_herring",24,118.200048234316,128.802532707448,0.744509130278834,0.321832726107479,0.590194520886302,"x12_dfa_biomass_euph_shelf_sum","x13_ammod_wai","x13_egoa_herring",-0.424620806420697,0.00707896030715127,-0.452251994855412,0.00215305961870937,0.0699676861500883,0.650739752093872,3,FALSE,FALSE,FALSE,FALSE,0,"M2191",-8.06778228181179,0.289209356923411,19.984825906988,1.70729872888361e-05,"Positive","Positive","Positive",FALSE,FALSE,TRUE,3,1,0.333333333333333,FALSE
"3var_global","x21_sst_wgoa_coastwatch_junjulaug + x13_mid_il_capelin + x10_dfa_ssl_est_wholerange_2yr_lead",24,118.200212349865,128.802696822997,1,0,0.603548099395391,"x21_sst_wgoa_coastwatch_junjulaug","x13_mid_il_capelin","x10_dfa_ssl_est_wholerange_2yr_lead",-0.627175771325364,0.00060199397576044,0.0245895718100867,0.891974663044276,0.26483124319539,0.0813675845881368,3,FALSE,FALSE,FALSE,FALSE,0,"M6208",-8.06761816626252,0.3025629354325,19.9849900225373,1.70715863749716e-05,"Negative","Positive","Negative",TRUE,TRUE,FALSE,3,2,0.666666666666667,FALSE
"3var_global","x21_sst_wgoa_coastwatch_junjulaug + x10_northern_f_s_2yr_lead_ws + x15_spiny_dogfish_go_a_pred_ak",24,118.201720278657,128.804204751788,1,0,0.602236007551452,"x21_sst_wgoa_coastwatch_junjulaug","x10_northern_f_s_2yr_lead_ws","x15_spiny_dogfish_go_a_pred_ak",-0.669047559638611,0.000169795405563722,-0.0517579498607322,0.739179550089226,0.291607599111911,0.043821507046931,3,FALSE,FALSE,FALSE,FALSE,0,"M6263",-8.06611023747112,0.301250843588562,19.9864979513287,1.70587198577242e-05,"Negative","Negative","Negative",TRUE,TRUE,FALSE,3,2,0.666666666666667,FALSE
"3var_global","x14_pink_salmon_asia + x21_sst_wgoa_coastwatch_junjulaug + x13_mid_il_capelin",24,118.206363515457,128.808847988588,1,0,0.606592378381932,"x14_pink_salmon_asia","x21_sst_wgoa_coastwatch_junjulaug","x13_mid_il_capelin",0.234119515234494,0.0817157293345123,-0.476043678503537,0.00485401324353307,0.131898916050144,0.412662416230687,3,FALSE,FALSE,FALSE,FALSE,0,"M5641",-8.06146700067114,0.305607214419042,19.9911411881287,1.70191619567654e-05,"Negative","Negative","Positive",FALSE,TRUE,TRUE,3,2,0.666666666666667,FALSE
"3var_global","x14_pink_salmon + x21_sst_wgoa_coastwatch_junjulaug + x10_dfa_ssl_est_wholerange_2yr_lead",24,118.213316600344,128.815801073475,1,0,0.603653554154348,"x14_pink_salmon","x21_sst_wgoa_coastwatch_junjulaug","x10_dfa_ssl_est_wholerange_2yr_lead",0.0140133877012596,0.941786917240595,-0.636193668109549,0.000117893106331257,0.264550877369106,0.169775175016955,3,FALSE,FALSE,FALSE,FALSE,0,"M5205",-8.05451391578424,0.302668390191457,19.9980942730156,1.69600968485387e-05,"Negative","Negative","Negative",FALSE,TRUE,FALSE,3,1,0.333333333333333,FALSE
"2var_global","x13_dfa_wgoa_dfa_seabirds + x15_sablefish_biomass_pred_ak",24,118.215965124283,127.640395767066,0.804815166100697,0.3068821616499,0.585755264481165,"x13_dfa_wgoa_dfa_seabirds","x15_sablefish_biomass_pred_ak",NA,-0.575094863347005,0.000214768155841316,0.473194666546613,0.00261401166521247,NA,NA,2,FALSE,FALSE,FALSE,FALSE,0,"M287",-8.05186539184518,0.284770100518275,20.0007427969547,1.69376521019249e-05,"Positive","Negative",NA,FALSE,FALSE,NA,2,0,0,FALSE
"3var_global","x12_copepod_biomass_w_go_a + x14_pink_salmon_north_america + x15_icsl_cslchin_ratio",24,118.22188972524,128.824374198372,1,0,0.613425399291548,"x12_copepod_biomass_w_go_a","x14_pink_salmon_north_america","x15_icsl_cslchin_ratio",-0.521694006474546,0.000290844810380886,-0.185543838036772,0.15694808216781,-0.263689108540722,0.0560552538966563,3,FALSE,FALSE,TRUE,TRUE,1,"M925",-8.04594079088784,0.312440235328658,20.006667397912,1.68875519295148e-05,"Positive","Negative","Negative",FALSE,TRUE,TRUE,3,2,0.666666666666667,FALSE
"3var_global","x13_gadid_wai + x14_pink_salmon_asia + x21_sst_wgoa_coastwatch_junjulaug",24,118.226309554841,128.828794027973,1,0,0.606978173601465,"x13_gadid_wai","x14_pink_salmon_asia","x21_sst_wgoa_coastwatch_junjulaug",0.104008267565076,0.419890459678357,0.240805967947949,0.0713441365969487,-0.529232285198569,0.000583467908040536,3,FALSE,FALSE,FALSE,FALSE,0,"M3258",-8.04152096128672,0.305993009638575,20.0110872275131,1.6850273085267e-05,"Positive","Negative","Negative",TRUE,FALSE,TRUE,3,2,0.666666666666667,FALSE
"3var_global","x12_dfa_biomass_euph_shelf_sum + x13_ammod_wai + x15_sablefish_biomass_pred_ak",24,118.231280501103,128.833764974234,0.77991073294482,0.291689180711565,0.591134093201,"x12_dfa_biomass_euph_shelf_sum","x13_ammod_wai","x15_sablefish_biomass_pred_ak",-0.488990677834841,0.00165566752541668,-0.495818968908732,0.000309127840560031,-0.0623704346318381,0.677028367261153,3,FALSE,FALSE,FALSE,FALSE,0,"M2202",-8.03655001502509,0.290148929238109,20.0160581737748,1.68084441881001e-05,"Positive","Positive","Negative",FALSE,FALSE,TRUE,3,1,0.333333333333333,FALSE
"3var_global","x12_copepod_biomass_w_go_a + x13_gadid_wai + x15_icsl_cslchin_ratio",24,118.234691897054,128.837176370186,1,0,0.607160359219202,"x12_copepod_biomass_w_go_a","x13_gadid_wai","x15_icsl_cslchin_ratio",-0.585990933578059,3.17448235425122e-05,0.185657104811798,0.158391010570829,-0.237019207443921,0.0907282960280018,3,FALSE,FALSE,TRUE,TRUE,1,"M750",-8.03313861907381,0.306175195256312,20.019469569726,1.67797984962693e-05,"Positive","Positive","Negative",FALSE,TRUE,TRUE,3,2,0.666666666666667,FALSE
